u_id,p_id,f_id,f_type
100023,100023,201162,Relative
100023,100023,201163,Work
100023,100023,201164,Relative
100023,100023,201165,School
100023,100023,201166,Work
100023,100023,201167,Relative
100023,100023,201168,School
100023,100023,201169,Work
100023,100023,201170,Work
100023,100023,201171,Work
100023,100023,201172,School
100023,100023,201173,Relative
100023,100023,201174,Work
100023,100023,201175,Relative
100023,100023,201176,Work
100023,100023,201177,Relative
100023,100023,201178,Work
100023,100023,201179,Relative
100023,100023,201180,Relative
100023,100023,201181,Work
100023,100023,201182,Work
100023,100023,201183,Relative
100023,100023,201184,School
100023,100023,201185,Work
100023,100023,201186,Work
100023,100023,201187,School
100023,100023,201188,Relative
100023,100023,201189,School
100023,100023,201190,Relative
100023,100023,201191,Relative
100023,100023,201192,Work
100023,100023,201193,School
100023,100023,201194,Work
100023,100023,201195,Work
100023,100023,201196,Work
100023,100023,201197,Relative
100023,100023,201198,School
100023,100023,201199,School
100024,100024,201200,School
100024,100024,201201,Work
100024,100024,201202,Work
100024,100024,201203,School
100024,100024,201204,Work
100024,100024,201205,School
100024,100024,201206,Work
100024,100024,201207,Relative
100024,100024,201208,School
100024,100024,201209,School
100024,100024,201210,Relative
100024,100024,201211,Work
100024,100024,201212,School
100024,100024,201213,Relative
100024,100024,201214,School
100024,100024,201215,School
100024,100024,201216,Relative
100024,100024,201217,Work
100024,100024,201218,Relative
100024,100024,201219,Work
100024,100024,201220,Relative
100024,100024,201221,Relative
100024,100024,201222,Relative
100024,100024,201223,Relative
100024,100024,201224,Work
100024,100024,201225,School
100024,100024,201226,School
100024,100024,201227,School
100024,100024,201228,Work
100024,100024,201229,Relative
100024,100024,201230,Relative
100024,100024,201231,Work
100024,100024,201232,Relative
100024,100024,201233,Work
100024,100024,201234,Work
100024,100024,201235,Relative
100024,100024,201236,Relative
100024,100024,201237,Relative
100024,100024,201238,Relative
100024,100024,201239,School
100024,100024,201240,Relative
100024,100024,201241,School
100024,100024,201242,School
100024,100024,201243,Relative
100024,100024,201244,Work
100024,100024,201245,Relative
100024,100024,201246,Relative
100024,100024,201247,Work
100024,100024,201248,Relative
100024,100024,201249,School
100025,100025,201250,Work
100025,100025,201251,School
100025,100025,201252,Relative
100025,100025,201253,Work
100025,100025,201254,Relative
100025,100025,201255,Relative
100025,100025,201256,School
100025,100025,201257,Relative
100025,100025,201258,Work
100025,100025,201259,Work
100025,100025,201260,Relative
100025,100025,201261,School
100025,100025,201262,Work
100025,100025,201263,Relative
100025,100025,201264,Work
100025,100025,201265,Work
100025,100025,201266,Work
100025,100025,201267,Work
100025,100025,201268,School
100025,100025,201269,School
100025,100025,201270,Work
100025,100025,201271,School
100025,100025,201272,School
100025,100025,201273,School
100025,100025,201274,Work
100025,100025,201275,Work
100025,100025,201276,Relative
100025,100025,201277,Relative
100025,100025,201278,School
100025,100025,201279,Work
100025,100025,201280,Work
100025,100025,201281,Relative
100025,100025,201282,Relative
100025,100025,201283,School
100025,100025,201284,Relative
100025,100025,201285,Work
100025,100025,201286,Work
100025,100025,201287,Relative
100025,100025,201288,School
100025,100025,201289,Work
100025,100025,201290,School
100025,100025,201291,Work
100025,100025,201292,Relative
100025,100025,201293,School
100025,100025,201294,Work
100025,100025,201295,School
100025,100025,201296,School
100025,100025,201297,Relative
100025,100025,201298,Relative
100025,100025,201299,Work
100026,100026,201300,School
100026,100026,201301,School
100026,100026,201302,Relative
100026,100026,201303,School
100026,100026,201304,Work
100026,100026,201305,School
100026,100026,201306,Work
100026,100026,201307,School
100026,100026,201308,School
100026,100026,201309,Relative
100026,100026,201310,Work
100026,100026,201311,Relative
100026,100026,201312,School
100026,100026,201313,School
100026,100026,201314,Relative
100026,100026,201315,Relative
100026,100026,201316,Work
100026,100026,201317,Work
100026,100026,201318,Work
100026,100026,201319,Work
100026,100026,201320,Relative
100026,100026,201321,Relative
100026,100026,201322,Work
100026,100026,201323,Work
100026,100026,201324,School
100026,100026,201325,School
100026,100026,201326,School
100026,100026,201327,Relative
100026,100026,201328,Relative
100026,100026,201329,Work
100026,100026,201330,Work
100026,100026,201331,School
100026,100026,201332,Relative
100026,100026,201333,Relative
100026,100026,201334,Work
100026,100026,201335,Relative
100026,100026,201336,Relative
100026,100026,201337,Relative
100026,100026,201338,Relative
100026,100026,201339,Work
100026,100026,201340,School
100026,100026,201341,Work
100026,100026,201342,School
100026,100026,201343,Relative
100026,100026,201344,Work
100026,100026,201345,Relative
100026,100026,201346,Relative
100026,100026,201347,Work
100026,100026,201348,Work
100026,100026,201349,Relative
100027,100027,201350,School
100027,100027,201351,Relative
100027,100027,201352,Work
100027,100027,201353,Relative
100027,100027,201354,Work
100027,100027,201355,School
100027,100027,201356,Work
100027,100027,201357,Relative
100027,100027,201358,Relative
100027,100027,201359,Relative
100027,100027,201360,Relative
100027,100027,201361,Relative
100027,100027,201362,Work
100027,100027,201363,Relative
100027,100027,201364,Work
100027,100027,201365,School
100027,100027,201366,Work
100027,100027,201367,Work
100027,100027,201368,Work
100027,100027,201369,Relative
100027,100027,201370,Relative
100027,100027,201371,Relative
100027,100027,201372,Work
100027,100027,201373,School
100027,100027,201374,School
100027,100027,201375,School
100027,100027,201376,School
100027,100027,201377,School
100027,100027,201378,Work
100027,100027,201379,Relative
100027,100027,201380,School
100027,100027,201381,Relative
100027,100027,201382,Relative
100027,100027,201383,Work
100027,100027,201384,Work
100027,100027,201385,Work
100027,100027,201386,Work
100027,100027,201387,School
100027,100027,201388,School
100027,100027,201389,School
100027,100027,201390,Relative
100027,100027,201391,School
100027,100027,201392,Relative
100027,100027,201393,School
100027,100027,201394,School
100027,100027,201395,Work
100027,100027,201396,School
100027,100027,201397,Work
100027,100027,201398,Work
100027,100027,201399,Relative
100028,100028,201400,School
100028,100028,201401,School
100028,100028,201402,Relative
100028,100028,201403,Relative
100028,100028,201404,School
100028,100028,201405,Relative
100028,100028,201406,Relative
100028,100028,201407,Relative
100028,100028,201408,Work
100028,100028,201409,School
100028,100028,201410,Work
100028,100028,201411,Work
100028,100028,201412,Work
100028,100028,201413,Work
100028,100028,201414,Work
100028,100028,201415,School
100028,100028,201416,School
100028,100028,201417,School
100028,100028,201418,School
100028,100028,201419,School
100028,100028,201420,Work
100028,100028,201421,Work
100028,100028,201422,Relative
100028,100028,201423,Relative
100028,100028,201424,Work
100028,100028,201425,Work
100028,100028,201426,School
100028,100028,201427,Work
100028,100028,201428,Work
100028,100028,201429,Relative
100028,100028,201430,Work
100028,100028,201431,Work
100028,100028,201432,Relative
100028,100028,201433,Relative
100028,100028,201434,School
100028,100028,201435,Work
100028,100028,201436,Relative
100028,100028,201437,Work
100028,100028,201438,School
100028,100028,201439,School
100028,100028,201440,Work
100028,100028,201441,Relative
100028,100028,201442,Work
100028,100028,201443,Relative
100028,100028,201444,Relative
100028,100028,201445,Work
100028,100028,201446,Relative
100028,100028,201447,Relative
100028,100028,201448,School
100028,100028,201449,School
100029,100029,201450,Relative
100029,100029,201451,Relative
100029,100029,201452,Relative
100029,100029,201453,Work
100029,100029,201454,Relative
100029,100029,201455,Work
100029,100029,201456,Work
100029,100029,201457,Work
100029,100029,201458,Work
100029,100029,201459,Work
100029,100029,201460,School
100029,100029,201461,Work
100029,100029,201462,Work
100029,100029,201463,School
100029,100029,201464,School
100029,100029,201465,School
100029,100029,201466,Work
100029,100029,201467,Work
100029,100029,201468,Relative
100029,100029,201469,School
100029,100029,201470,Relative
100029,100029,201471,Work
100029,100029,201472,Relative
100029,100029,201473,School
100029,100029,201474,Work
100029,100029,201475,School
100029,100029,201476,Work
100029,100029,201477,Work
100029,100029,201478,School
100029,100029,201479,Work
100029,100029,201480,Relative
100029,100029,201481,Relative
100029,100029,201482,School
100029,100029,201483,Relative
100029,100029,201484,Work
100029,100029,201485,School
100029,100029,201486,Work
100029,100029,201487,School
100029,100029,201488,Relative
100029,100029,201489,Relative
100029,100029,201490,School
100029,100029,201491,Relative
100029,100029,201492,Relative
100029,100029,201493,Work
100029,100029,201494,School
100029,100029,201495,Work
100029,100029,201496,Work
100029,100029,201497,Relative
100029,100029,201498,Work
100029,100029,201499,Relative
100030,100030,201500,Relative
100030,100030,201501,School
100030,100030,201502,School
100030,100030,201503,School
100030,100030,201504,Work
100030,100030,201505,School
100030,100030,201506,Relative
100030,100030,201507,School
100030,100030,201508,Relative
100030,100030,201509,School
100030,100030,201510,School
100030,100030,201511,Relative
100030,100030,201512,Relative
100030,100030,201513,Relative
100030,100030,201514,School
100030,100030,201515,Work
100030,100030,201516,School
100030,100030,201517,Relative
100030,100030,201518,School
100030,100030,201519,Work
100030,100030,201520,Relative
100030,100030,201521,School
100030,100030,201522,Relative
100030,100030,201523,School
100030,100030,201524,School
100030,100030,201525,School
100030,100030,201526,Relative
100030,100030,201527,School
100030,100030,201528,Relative
100030,100030,201529,School
100030,100030,201530,Relative
100030,100030,201531,Work
100030,100030,201532,Relative
100030,100030,201533,Work
100030,100030,201534,Work
100030,100030,201535,Relative
100030,100030,201536,Work
100030,100030,201537,Relative
100030,100030,201538,Work
100030,100030,201539,School
100030,100030,201540,School
100030,100030,201541,Relative
100030,100030,201542,Work
100030,100030,201543,Relative
100030,100030,201544,School
100030,100030,201545,School
100030,100030,201546,Relative
100030,100030,201547,Work
100030,100030,201548,Relative
100030,100030,201549,School
100031,100031,201550,Work
100031,100031,201551,Relative
100031,100031,201552,School
100031,100031,201553,Work
100031,100031,201554,Relative
100031,100031,201555,School
100031,100031,201556,Relative
100031,100031,201557,Work
100031,100031,201558,School
100031,100031,201559,School
100031,100031,201560,School
100031,100031,201561,Relative
100031,100031,201562,School
100031,100031,201563,School
100031,100031,201564,Work
100031,100031,201565,Work
100031,100031,201566,Relative
100031,100031,201567,Work
100031,100031,201568,Work
100031,100031,201569,Work
100031,100031,201570,Relative
100031,100031,201571,School
100031,100031,201572,School
100031,100031,201573,Relative
100031,100031,201574,Relative
100031,100031,201575,School
100031,100031,201576,Relative
100031,100031,201577,School
100031,100031,201578,Work
100031,100031,201579,Work
100031,100031,201580,Work
100031,100031,201581,Work
100031,100031,201582,School
100031,100031,201583,Relative
100031,100031,201584,Work
100031,100031,201585,School
100031,100031,201586,Work
100031,100031,201587,Relative
100031,100031,201588,Work
100031,100031,201589,Work
100031,100031,201590,Relative
100031,100031,201591,School
100031,100031,201592,Relative
100031,100031,201593,School
100031,100031,201594,Relative
100031,100031,201595,School
100031,100031,201596,Work
100031,100031,201597,Relative
100031,100031,201598,Relative
100031,100031,201599,Relative
100032,100032,201600,School
100032,100032,201601,Relative
100032,100032,201602,Relative
100032,100032,201603,School
100032,100032,201604,School
100032,100032,201605,Work
100032,100032,201606,Work
