ce_id,u_id,p_id
1664,191219,191219
1665,267142,267142
1666,473556,473556
1667,464021,464021
1668,470486,470486
1669,163913,163913
1670,148971,148971
1671,261696,261696
1672,255329,255329
1673,387317,387317
1674,453889,453889
1675,315356,315356
1676,288621,288621
1677,576972,576972
1678,365199,365199
1679,138287,138287
1680,127043,127043
1681,219334,219334
1682,306144,306144
1683,142765,142765
1684,268602,268602
1685,224190,224190
1686,256229,256229
1687,134850,134850
1688,274717,274717
1689,263991,263991
1690,257987,257987
1691,240197,240197
1692,432298,432298
1693,425432,425432
1694,382935,382935
1695,490675,490675
1696,333582,333582
1697,466421,466421
1698,221590,221590
1699,491809,491809
1700,531371,531371
1701,455210,455210
1702,160933,160933
1703,293182,293182
1704,239625,239625
1705,591859,591859
1706,153517,153517
1707,206297,206297
1708,251744,251744
1709,201237,201237
1710,577059,577059
1711,347959,347959
1712,188782,188782
1713,203073,203073
1714,568391,568391
1715,381336,381336
1716,490465,490465
1717,260232,260232
1718,500525,500525
1719,335394,335394
1720,453928,453928
1721,527984,527984
1722,453606,453606
1723,152200,152200
1724,400216,400216
1725,282507,282507
1726,486032,486032
1727,358993,358993
1728,132949,132949
1729,218370,218370
1730,557158,557158
1731,570560,570560
1732,439531,439531
1733,420599,420599
1734,588606,588606
1735,332764,332764
1736,185957,185957
1737,452930,452930
1738,441379,441379
1739,249469,249469
1740,570283,570283
1741,354266,354266
1742,178371,178371
1743,477465,477465
1744,348454,348454
1745,140113,140113
1746,331176,331176
1747,400144,400144
1748,595713,595713
1749,222109,222109
1750,339185,339185
1751,290870,290870
1752,587834,587834
1753,217893,217893
1754,381618,381618
1755,525287,525287
1756,307126,307126
1757,590372,590372
1758,420455,420455
1759,398985,398985
1760,220030,220030
1761,539632,539632
1762,553527,553527
1763,586653,586653
1764,575712,575712
1765,404621,404621
1766,185992,185992
1767,314280,314280
1768,237666,237666
1769,424233,424233
1770,203645,203645
1771,179854,179854
1772,406380,406380
1773,185205,185205
1774,355892,355892
1775,175545,175545
1776,510304,510304
1777,565904,565904
1778,226065,226065
1779,136710,136710
1780,583110,583110
1781,484659,484659
1782,373574,373574
1783,161748,161748
1784,372781,372781
1785,415587,415587
1786,284806,284806
1787,426993,426993
1788,307399,307399
1789,296595,296595
1790,150096,150096
1791,539450,539450
1792,538601,538601
1793,318142,318142
1794,101717,101717
1795,343618,343618
1796,339122,339122
1797,248862,248862
1798,246534,246534
1799,304862,304862
1800,249401,249401
1801,595621,595621
1802,378155,378155
1803,559699,559699
1804,495222,495222
1805,480688,480688
1806,121156,121156
1807,498548,498548
1808,467698,467698
1809,337087,337087
1810,368502,368502
1811,138090,138090
1812,131787,131787
1813,155734,155734
1814,414425,414425
1815,382488,382488
1816,583620,583620
1817,395328,395328
1818,348590,348590
1819,571314,571314
1820,245341,245341
1821,129194,129194
1822,114158,114158
1823,281466,281466
1824,552670,552670
1825,295794,295794
1826,440316,440316
1827,504125,504125
1828,196434,196434
1829,436476,436476
1830,160875,160875
1831,261659,261659
1832,592806,592806
1833,376958,376958
1834,139198,139198
1835,447424,447424
1836,178877,178877
1837,282435,282435
1838,193805,193805
1839,448538,448538
1840,423960,423960
1841,251615,251615
1842,102220,102220
1843,239132,239132
1844,362479,362479
1845,340768,340768
1846,501254,501254
1847,463210,463210
1848,599566,599566
1849,216948,216948
1850,555387,555387
1851,420048,420048
1852,326011,326011
1853,496758,496758
1854,493599,493599
1855,570316,570316
1856,350080,350080
1857,347034,347034
1858,446589,446589
1859,599315,599315
1860,597398,597398
1861,188822,188822
1862,476685,476685
1863,151315,151315
1864,527120,527120
1865,417093,417093
1866,472022,472022
1867,197395,197395
1868,587114,587114
1869,144275,144275
1870,486789,486789
1871,198477,198477
1872,502896,502896
1873,305971,305971
1874,347026,347026
1875,162954,162954
1876,425044,425044
1877,269474,269474
1878,528756,528756
1879,209362,209362
1880,354208,354208
1881,319790,319790
1882,116120,116120
1883,417607,417607
1884,335160,335160
1885,420590,420590
1886,132505,132505
1887,356834,356834
1888,339961,339961
1889,223629,223629
1890,340569,340569
1891,197659,197659
1892,543840,543840
1893,539023,539023
1894,383588,383588
1895,145848,145848
1896,446415,446415
1897,188165,188165
1898,588194,588194
1899,150598,150598
1900,578397,578397
1901,438309,438309
1902,378358,378358
1903,190428,190428
1904,527168,527168
1905,340532,340532
1906,518054,518054
1907,401453,401453
1908,531377,531377
1909,252427,252427
1910,100511,100511
1911,391930,391930
1912,479376,479376
1913,202380,202380
1914,181755,181755
1915,242388,242388
1916,270318,270318
1917,140794,140794
1918,105105,105105
1919,189661,189661
1920,134521,134521
1921,204013,204013
1922,165978,165978
1923,573059,573059
1924,297200,297200
1925,300555,300555
1926,318664,318664
1927,316064,316064
1928,571220,571220
1929,186096,186096
1930,336832,336832
1931,172834,172834
1932,232499,232499
1933,318519,318519
1934,290361,290361
1935,220506,220506
1936,369103,369103
1937,236175,236175
1938,538287,538287
1939,419917,419917
1940,354530,354530
1941,427773,427773
1942,177525,177525
1943,227941,227941
1944,482076,482076
1945,117352,117352
1946,513195,513195
1947,136437,136437
1948,202079,202079
1949,114770,114770
1950,351768,351768
1951,138937,138937
1952,277947,277947
1953,499550,499550
1954,493939,493939
1955,447123,447123
1956,464766,464766
1957,471137,471137
1958,571334,571334
1959,324549,324549
1960,115390,115390
1961,397587,397587
1962,442593,442593
1963,413054,413054
1964,469671,469671
1965,135924,135924
1966,413655,413655
1967,592274,592274
1968,369895,369895
1969,311805,311805
1970,436025,436025
1971,139712,139712
1972,128732,128732
1973,274342,274342
1974,232349,232349
1975,348744,348744
1976,380212,380212
1977,474725,474725
1978,190424,190424
1979,238878,238878
1980,238216,238216
1981,250204,250204
1982,130505,130505
1983,299966,299966
1984,448408,448408
1985,178490,178490
1986,547558,547558
1987,177469,177469
1988,407877,407877
1989,567949,567949
1990,434518,434518
1991,209879,209879
1992,336401,336401
1993,339737,339737
1994,301018,301018
1995,385922,385922
1996,313170,313170
1997,293749,293749
1998,557204,557204
1999,238693,238693
2000,204679,204679
2001,197051,197051
2002,125542,125542
2003,334315,334315
2004,403018,403018
2005,176209,176209
2006,319693,319693
2007,283464,283464
2008,145779,145779
2009,443290,443290
2010,456277,456277
2011,339472,339472
2012,346209,346209
2013,280073,280073
2014,266916,266916
2015,445989,445989
2016,331247,331247
2017,292964,292964
2018,333763,333763
2019,541459,541459
2020,169664,169664
2021,465496,465496
2022,371606,371606
2023,413916,413916
2024,379544,379544
2025,367510,367510
2026,480522,480522
2027,596279,596279
2028,544801,544801
2029,560438,560438
2030,549612,549612
2031,247754,247754
2032,198342,198342
2033,312852,312852
2034,443594,443594
2035,152312,152312
2036,450318,450318
2037,398498,398498
2038,524883,524883
2039,366592,366592
2040,359851,359851
2041,490801,490801
2042,101463,101463
2043,438285,438285
2044,438875,438875
2045,248828,248828
2046,520455,520455
2047,132703,132703
2048,545010,545010
2049,264679,264679
2050,314389,314389
2051,262116,262116
2052,394595,394595
2053,551149,551149
2054,321602,321602
2055,530526,530526
2056,431379,431379
2057,559222,559222
2058,213467,213467
2059,231561,231561
2060,269186,269186
2061,239998,239998
2062,435787,435787
2063,507612,507612
2064,105910,105910
2065,459471,459471
2066,311605,311605
2067,497132,497132
2068,442763,442763
2069,415834,415834
2070,553655,553655
2071,408140,408140
2072,349145,349145
2073,212800,212800
2074,295819,295819
2075,472024,472024
2076,338584,338584
2077,590917,590917
2078,184729,184729
2079,508188,508188
2080,373295,373295
2081,239154,239154
2082,569872,569872
2083,402658,402658
2084,300770,300770
2085,419726,419726
2086,397648,397648
2087,469036,469036
2088,532492,532492
2089,297632,297632
2090,118540,118540
2091,227635,227635
2092,404958,404958
2093,522018,522018
2094,344032,344032
2095,534143,534143
2096,313638,313638
2097,463507,463507
2098,334407,334407
2099,507638,507638
2100,404492,404492
2101,276820,276820
2102,409633,409633
2103,476906,476906
2104,411039,411039
2105,338944,338944
2106,297098,297098
2107,434312,434312
2108,538032,538032
2109,569285,569285
2110,561296,561296
2111,448966,448966
2112,545018,545018
2113,449052,449052
2114,209327,209327
2115,587401,587401
2116,377628,377628
2117,337443,337443
2118,488302,488302
2119,100770,100770
2120,489791,489791
2121,344177,344177
2122,282706,282706
2123,332475,332475
2124,225030,225030
2125,335259,335259
2126,478214,478214
2127,325078,325078
2128,452139,452139
2129,344277,344277
2130,494525,494525
2131,233678,233678
2132,390349,390349
2133,434284,434284
2134,505147,505147
2135,393699,393699
2136,186818,186818
2137,144159,144159
2138,580402,580402
2139,269332,269332
2140,315547,315547
2141,597922,597922
2142,563530,563530
2143,460824,460824
2144,461231,461231
2145,418045,418045
2146,254794,254794
2147,116081,116081
2148,587238,587238
2149,460695,460695
2150,305873,305873
2151,539556,539556
2152,208421,208421
2153,359244,359244
2154,394504,394504
2155,502650,502650
2156,234086,234086
2157,494528,494528
2158,229006,229006
2159,597367,597367
2160,475902,475902
2161,338794,338794
2162,289512,289512
2163,528782,528782
2164,360999,360999
2165,219968,219968
2166,327439,327439
2167,594908,594908
2168,270691,270691
2169,187851,187851
2170,141441,141441
2171,276371,276371
2172,469450,469450
2173,333741,333741
2174,201558,201558
2175,373246,373246
2176,517857,517857
2177,166135,166135
2178,176961,176961
2179,148647,148647
2180,560994,560994
2181,123235,123235
2182,345013,345013
2183,137929,137929
2184,252369,252369
2185,572356,572356
2186,414845,414845
2187,105015,105015
2188,483669,483669
2189,555789,555789
2190,474177,474177
2191,427568,427568
2192,256272,256272
2193,108205,108205
2194,453295,453295
2195,117858,117858
2196,350905,350905
2197,128818,128818
2198,485077,485077
2199,286507,286507
2200,371435,371435
2201,225526,225526
2202,182567,182567
2203,521905,521905
2204,477649,477649
2205,243305,243305
2206,185268,185268
2207,505629,505629
2208,575262,575262
2209,166006,166006
2210,370895,370895
2211,123541,123541
2212,388336,388336
2213,522830,522830
2214,138478,138478
2215,598074,598074
2216,484155,484155
2217,229793,229793
2218,251760,251760
2219,172178,172178
2220,239433,239433
2221,347013,347013
2222,499714,499714
2223,165281,165281
2224,291574,291574
2225,530169,530169
2226,568579,568579
2227,402717,402717
2228,338016,338016
2229,302358,302358
2230,463062,463062
2231,462308,462308
2232,317709,317709
2233,123885,123885
2234,263381,263381
2235,542632,542632
2236,562847,562847
2237,550451,550451
2238,444596,444596
2239,560659,560659
2240,347779,347779
2241,382410,382410
2242,595785,595785
2243,558135,558135
2244,164536,164536
2245,574022,574022
2246,512595,512595
2247,331963,331963
2248,272919,272919
2249,411165,411165
2250,515214,515214
2251,149806,149806
2252,553947,553947
2253,459755,459755
2254,362857,362857
2255,314051,314051
2256,295274,295274
2257,112970,112970
2258,594821,594821
2259,314612,314612
2260,325789,325789
2261,504396,504396
2262,263819,263819
2263,450468,450468
2264,122003,122003
2265,411873,411873
2266,119559,119559
2267,251450,251450
2268,473534,473534
2269,537512,537512
2270,409815,409815
2271,479918,479918
2272,257492,257492
2273,108164,108164
2274,314868,314868
2275,407505,407505
2276,489759,489759
2277,305023,305023
2278,106873,106873
2279,552766,552766
2280,483418,483418
2281,373625,373625
2282,281319,281319
2283,199473,199473
2284,191981,191981
2285,313343,313343
2286,533306,533306
2287,351981,351981
2288,222983,222983
2289,577614,577614
2290,466275,466275
2291,257082,257082
2292,182825,182825
2293,252844,252844
2294,219337,219337
2295,448736,448736
2296,523632,523632
2297,572254,572254
2298,230269,230269
2299,528684,528684
2300,592672,592672
2301,415878,415878
2302,503310,503310
2303,459025,459025
2304,463195,463195
2305,355233,355233
2306,179828,179828
2307,304985,304985
2308,292851,292851
2309,248539,248539
2310,302318,302318
2311,265941,265941
2312,444585,444585
2313,305717,305717
2314,397796,397796
2315,248326,248326
2316,193469,193469
2317,541357,541357
2318,448067,448067
2319,160560,160560
2320,235327,235327
2321,358729,358729
2322,352259,352259
2323,492101,492101
2324,564258,564258
2325,478038,478038
2326,251515,251515
2327,441050,441050
2328,494552,494552
2329,135055,135055
2330,381168,381168
2331,394628,394628
2332,203827,203827
2333,231994,231994
2334,359351,359351
2335,260627,260627
2336,394804,394804
2337,384880,384880
2338,495148,495148
2339,311239,311239
2340,458610,458610
2341,196461,196461
2342,170705,170705
2343,246351,246351
2344,521596,521596
2345,443324,443324
2346,398172,398172
2347,142950,142950
2348,129999,129999
2349,333495,333495
2350,194863,194863
2351,138581,138581
2352,336257,336257
2353,537453,537453
2354,234006,234006
2355,579904,579904
2356,454852,454852
2357,427295,427295
2358,287371,287371
2359,175543,175543
2360,411791,411791
2361,590288,590288
2362,163943,163943
2363,198029,198029
2364,581460,581460
2365,146501,146501
2366,402378,402378
2367,132261,132261
2368,515721,515721
2369,500043,500043
2370,546240,546240
2371,469439,469439
2372,348215,348215
2373,381011,381011
2374,563207,563207
2375,103546,103546
2376,521875,521875
2377,588741,588741
2378,360130,360130
2379,117908,117908
2380,279773,279773
2381,343851,343851
2382,381901,381901
2383,416268,416268
2384,595057,595057
2385,105442,105442
2386,290588,290588
2387,579593,579593
2388,336505,336505
2389,447913,447913
2390,321690,321690
2391,339834,339834
2392,171519,171519
2393,123320,123320
2394,596535,596535
2395,497745,497745
2396,272577,272577
2397,196948,196948
2398,143369,143369
2399,208943,208943
2400,275191,275191
2401,497862,497862
2402,493597,493597
2403,292576,292576
2404,350802,350802
2405,524392,524392
2406,597280,597280
2407,311714,311714
2408,335778,335778
2409,475067,475067
2410,242817,242817
2411,583979,583979
2412,117074,117074
2413,380263,380263
2414,241861,241861
2415,459191,459191
2416,328420,328420
2417,444192,444192
2418,186296,186296
2419,229767,229767
2420,551129,551129
2421,139019,139019
2422,395396,395396
2423,511767,511767
2424,582704,582704
2425,197533,197533
2426,250814,250814
