grp_id,grp_name,num_members
1373,Saskatchewan,7057
1374,Sonora,5106
1375,BE,2963
1376,NO,212
1377,South Island,2964
1378,Saratov Oblast,1785
1379,BR,5190
1380,UP,9714
1381,Luik,4981
1382,RI,2133
1383,North Island,1030
1384,Jeju,7753
1385,Lagos,1123
1386,San José,219
1387,Veracruz,8264
1388,VI,8512
1389,São Paulo,2435
1390,MH,9190
1391,MN,8280
1392,Zeeland,9061
1393,Drenthe,1479
1394,UP,3715
1395,Alajuela,6418
1396,WB,5786
1397,Puno,3970
1398,HR,968
1399,DS,5980
1400,Cartago,345
1401,Rivers,8623
1402,Rostov Oblast,9622
1403,Victoria,8887
1404,Maharastra,3959
1405,Borno,6042
1406,Nunavut,8981
1407,Berlin,1664
1408,CO,17
1409,Kujawsko-pomorskie,5369
1410,MN,3157
1411,A,3719
1412,Jalisco,9197
1413,Oaxaca,5887
1414,Quebec,4961
1415,KPK,1328
1416,CAJ,1864
1417,North Jeolla,3011
1418,Antioquia,5481
1419,HH,1504
1420,São Paulo,4187
1421,New South Wales,8273
1422,Tasmania,1614
1423,BOL,2946
1424,OV,9187
1425,VGG,1107
1426,VIC,7679
1427,M,3553
1428,Saarland,1224
1429,Aceh,3181
1430,WA,2062
1431,Sonora,4949
1432,Île-de-France,7914
1433,Borno,6350
1434,AN,9880
1435,Leinster,3073
1436,III,4407
1437,Berlin,7255
1438,Namen,8271
1439,KPK,6301
1440,Nordrhein-Westphalen,7470
1441,KD,4188
1442,Benue,8468
1443,LO,3246
1444,Kaliningrad Oblast,9295
1445,Yorkshire,511
1446,KN,4753
1447,Drenthe,1739
1448,Guanacaste,2101
1449,AK,416
1450,South Island,4411
1451,PD,2256
1452,AY,6655
1453,JI,434
1454,Jeju,7979
1455,AB,9624
1456,Rivers,8678
1457,DE,3029
1458,Sokoto,5808
1459,Dalarnas län,8214
1460,MP,8361
1461,Madrid,3014
1462,New South Wales,9867
1463,Niger,8387
1464,North Island,9219
1465,Jeju,3123
1466,Junín,6853
1467,M,3198
1468,IV,7733
1469,Minnesota,3291
1470,NI,7831
1471,Noord Brabant,7013
1472,Luxemburg,3518
1473,Zuid Holland,1454
1474,Maranhão,8810
1475,Jigawa,5652
1476,Guanacaste,8745
1477,OS,5414
1478,LA,3444
1479,Bremen,2626
1480,Ver.,88
1481,North Island,1556
1482,Goiás,6908
1483,SI,4765
1484,Gyeonggi,3801
1485,OK,5009
1486,Punjab,4398
1487,Guanajuato,3070
1488,Ulster,2994
1489,NI,1843
1490,Cartago,8961
1491,Vienna,8626
1492,North Island,7623
1493,PUN,5131
1494,HE,7589
1495,Atlántico,3031
1496,Puglia,2765
1497,Puno,8059
1498,Balıkesir,41
1499,Baja California,311
1500,Vienna,5856
1501,Balıkesir,3399
1502,WB,4178
1503,Missouri,8615
1504,PUG,2592
1505,Ogun,6332
1506,BE,9570
1507,Bremen,3740
1508,Puno,5793
1509,PO,4585
1510,South Island,1155
1511,Atlántico,5413
1512,OS,6769
1513,Catalunya,3120
1514,ATL,7077
1515,Zachodniopomorskie,8868
1516,Lubelskie,5329
1517,ANT,2208
1518,AG,5661
1519,Rio de Janeiro,3614
1520,Ogun,7224
1521,LEN,5044
1522,Antwerpen,3935
1523,ARE,7732
1524,Ankara,1341
1525,WV,1945
1526,Maharastra,9538
1527,Arequipa,9871
1528,Guanacaste,2910
1529,Central Java,1402
1530,Istanbul,8968
1531,SJ,8321
1532,BR,2457
1533,Bali,4366
1534,N.,5899
1535,ANT,3926
1536,Dorset,8233
1537,Victoria,3197
1538,NW,4759
1539,Noord Holland,6971
1540,SS,727
1541,PB,3086
1542,N.,2191
1543,CAJ,2447
1544,VIC,4998
1545,MS,989
1546,Luxemburg,2015
1547,Antioquia,6092
1548,Nordrhein-Westphalen,1677
1549,OV,2964
1550,Bahia,3226
1551,West Bengal,8740
1552,CO,874
1553,WV,9746
1554,A,4456
1555,Mersin,8917
1556,Wien,9272
1557,KN,9853
1558,Noord Holland,6921
1559,LU,5063
1560,HB,5479
1561,Campania,9183
1562,A,8091
1563,SIC,6179
1564,North Island,9043
1565,TAM,7339
1566,PU,6476
1567,HH,5068
1568,Pskov Oblast,2078
1569,BE,8062
1570,İzmir,5131
1571,Puntarenas,532
1572,PE,5854
1573,West Lothian,6871
1574,Vienna,983
1575,Ceará,6417
1576,MA,8005
1577,MOL,8600
1578,AB,8813
1579,İzmir,7606
1580,MB,9652
1581,O'Higgins,592
1582,LD,6243
1583,LD,7249
1584,Gto.,2016
1585,VA,9541
1586,Ceará,6991
1587,Istanbul,4717
1588,AK,3594
1589,Lincolnshire,3833
1590,Novosibirsk Oblast,9297
1591,Lazio,3766
1592,MB,5070
1593,BE,7991
1594,Zuid Holland,1389
1595,VIC,2482
1596,Pará,3030
1597,Metropolitana de Santiago,5707
1598,Ontario,5074
1599,PIU,5990
1600,Balochistan,9717
1601,SS,3544
1602,QC,7880
1603,PK,8135
1604,U,877
1605,A,2751
1606,New South Wales,4623
1607,South Gyeongsang,4131
1608,LAM,2241
1609,Cartago,5769
1610,BE,1077
1611,NO,5524
1612,San José,9912
1613,N.L.,7927
1614,LD,7272
1615,Konya,8026
1616,South Sumatra,4096
1617,RM,2188
1618,LAL,1240
1619,Vienna,1834
1620,X,9516
1621,MAG,8056
1622,Atlántico,7917
1623,WB,840
1624,Central Sulawesi,5284
1625,Aceh,9496
1626,Istanbul,9143
1627,Nuevo León,8106
1628,Stockholms län,5673
1629,WB,4185
1630,BE,9134
1631,AB,5489
1632,Junín,9380
1633,QC,3011
1634,Mississippi,1869
1635,ATL,4990
1636,San José,5449
1637,Mersin,4470
1638,Antioquia,2850
1639,KL,5512
1640,Cartago,5665
1641,Chelyabinsk Oblast,1105
1642,SP,596
1643,Sindh,5462
1644,ATL,6031
1645,Minas Gerais,8733
1646,Cambridgeshire,2820
1647,Bihar,1005
1648,Sindh,2507
1649,Warmińsko-mazurskie,6685
1650,LOM,969
1651,Overijssel,2222
1652,Istanbul,3917
1653,PIE,3056
1654,Jeonbuk,1555
1655,Jeonbuk,584
1656,C,493
1657,Campania,1342
1658,AP,1680
1659,AS,6429
1660,Cambridgeshire,7303
1661,Extremadura,4842
1662,SP,9575
1663,KLU,2718
1664,Coquimbo,1796
1665,RM,9136
1666,WP,3695
1667,AB,635
1668,NI,3911
1669,Podkarpackie,8190
1670,Mich.,83
1671,SA,6800
1672,Pue.,2740
1673,Tamil Nadu,9561
1674,SS,9938
1675,MU,1194
1676,South Island,1236
1677,Gyeonggi,1696
1678,Alajuela,5545
1679,Antioquia,3851
1680,H,3915
1681,ANT,1627
1682,SJ,6443
1683,Piura,4074
1684,Calabria,3070
1685,RM,3871
1686,CAJ,7417
1687,Gyeongbuk,1795
1688,Cardiganshire,5835
1689,Orenburg Oblast,4319
1690,Biobío,3493
1691,Coquimbo,5350
1692,Nairnshire,2377
1693,Ulster,3298
1694,AN,9029
1695,C,9680
1696,ZP,7377
1697,East Kalimantan,43
1698,South Australia,3609
1699,WV,2462
1700,Podkarpackie,7957
1701,Adana,461
1702,Voronezh Oblast,1208
1703,MA,6432
1704,Baden Württemberg,4620
1705,Montana,5758
1706,SJ,911
1707,IV,4951
1708,VB,8285
1709,Vienna,4311
1710,Brussels Hoofdstedelijk Gewest,1150
1711,MO,896
1712,Vienna,2114
1713,Ceará,9189
1714,South Gyeongsang,1834
1715,GB,6726
1716,OV,7057
1717,BE,9048
1718,Gelderland,7882
1719,Namen,1256
1720,O'Higgins,4003
1721,Atlántico,3008
1722,Leinster,1120
1723,A,7237
1724,Gyeonggi,5705
1725,TN,887
1726,Gl,8841
1727,Galicia,2699
1728,Vienna,4063
1729,Gyeonggi,649
1730,QC,2558
1731,Ankara,997
1732,RM,4027
1733,PUG,1623
1734,A,318
1735,Veneto,9785
1736,KD,4349
1737,Nordrhein-Westphalen,6569
1738,AK,9786
1739,OH,9778
1740,SJ,6812
1741,Wien,4285
1742,Puno,7887
1743,Ontario,5544
1744,C,8330
1745,LB,4884
1746,Östergötlands län,5124
1747,Drenthe,3861
1748,Vienna,2575
1749,F,3990
1750,North Island,7070
1751,West Papua,2859
1752,Uttar Pradesh,9477
1753,ANT,9510
1754,L,6168
1755,Paraíba,9006
1756,Zuid Holland,4382
1757,Ontario,4796
1758,M,5207
1759,Atlántico,6118
1760,Sicilia,8695
1761,V,7673
1762,Northern Territory,3937
1763,Hamburg,9223
1764,Antioquia,9976
1765,TAS,9424
1766,GJ,8859
1767,QLD,7445
1768,BE,2608
1769,Hawaii,828
1770,ON,3790
1771,Connacht,4959
1772,Maharastra,5663
1773,NA,2006
1774,UT,767
1775,Wien,6891
1776,BD,9312
1777,Ontario,6094
1778,Connacht,8246
1779,SI,2593
1780,ANT,4693
1781,AS,5366
1782,British Columbia,2912
1783,AS,3769
1784,Wien,8684
1785,MA,2055
1786,North Kalimantan,5981
1787,ON,2136
1788,ANC,9036
1789,VOR,2393
1790,ARA,7918
1791,Västra Götalands län,283
1792,IL,1482
1793,East Java,7144
1794,Oklahoma,9549
1795,JT,933
1796,Vienna,3636
1797,Balochistan,8798
1798,CV,8357
1799,Castilla y León,4488
1800,WB,6851
1801,Gyeonggi,7829
1802,Oklahoma,7893
1803,Penza Oblast,389
1804,Ontario,8952
1805,New South Wales,3351
1806,NI,108
1807,Kemerovo Oblast,2318
1808,Jammu and Kashmir,4582
1809,BC,1771
1810,NSW,4620
1811,KD,8276
1812,Newfoundland and Labrador,117
1813,NSW,1720
1814,Western Australia,4402
1815,JK,8917
1816,LAL,5568
1817,Antioquia,4165
1818,Bedfordshire,1110
1819,Gto.,1710
1820,LA,1968
1821,TN,1903
1822,New South Wales,4267
1823,NI,1118
1824,Metropolitana de Santiago,9651
1825,BC,3730
1826,BO,5031
1827,OV,8143
1828,ANT,7150
1829,Antioquia,1763
1830,North Island,8928
1831,Lazio,8206
1832,Bryansk Oblast,8512
1833,British Columbia,834
1834,North Island,1534
1835,Gl,6607
1836,İzmir,5946
1837,CA,6617
1838,WA,3465
1839,KK,1661
1840,Sardegna,4708
1841,South Island,320
1842,PI,3531
1843,New South Wales,2088
1844,Stockholms län,57
1845,Gl,7925
1846,Connacht,400
1847,KPK,1740
1848,Valparaíso,6650
1849,South Island,6325
1850,CO,1381
1851,DE,177
1852,İzmir,5984
1853,L.,2927
1854,ON,6662
1855,Lombardia,3156
1856,Anambra,3196
1857,KT,5859
1858,O,8633
1859,Chungnam,951
1860,Antioquia,2147
1861,Anambra,7383
1862,MN,7572
1863,VIC,8368
1864,FA,7982
1865,Son.,5096
1866,CH,3804
1867,AB,1958
1868,Tver Oblast,5556
1869,Azad Kashmir,9846
1870,Noord Brabant,8690
1871,SL,3021
1872,HE,6898
1873,SVE,7031
1874,Sin.,9163
1875,Vienna,4570
1876,MAR,9242
1877,Durham,1042
1878,CAL,8614
1879,Lubelskie,1847
1880,Ankara,9608
1881,ST,7291
1882,Saskatchewan,2588
1883,Cusco,1449
1884,Hgo.,2859
1885,Gyeonggi,2669
1886,Schleswig-Holstein,5949
1887,Khyber Pakhtoonkhwa,5566
1888,Östergötlands län,1899
1889,Istanbul,3350
1890,Distrito Capital,3022
1891,NSW,2416
1892,Connacht,4264
1893,Stockholms län,7723
1894,RM,2210
1895,Adana,4387
1896,NSW,7769
1897,East Java,9801
1898,Zeeland,1452
1899,SJ,94
1900,RYA,4087
1901,Mazowieckie,9297
1902,ON,8265
1903,Wien,9189
1904,Sindh,2328
1905,NI,6722
1906,Mexico City,7167
1907,Montana,2195
1908,SAK,2271
1909,BC,6296
1910,Minas Gerais,5789
1911,NI,1790
1912,ANT,6225
1913,AB,439
1914,NB,7007
1915,A,8796
1916,Metropolitana de Santiago,4718
1917,Puno,2789
1918,LIP,9422
1919,FL,8952
1920,ME,6871
1921,Istanbul,1161
1922,Veneto,8154
1923,Victoria,133
1924,West Java,3176
1925,OY,5781
1926,BR,3611
1927,Istanbul,6297
1928,Rajasthan,5599
1929,CA,6750
1930,E,6164
1931,San José,9793
1932,Antwerpen,7415
1933,PV,3776
1934,GJ,5410
1935,São Paulo,1886
1936,SI,2614
1937,Vermont,7763
1938,Şanlıurfa,3388
1939,V,7459
1940,BL,2720
1941,LD,4779
1942,Pennsylvania,5507
1943,San José,2069
1944,ATL,6628
1945,WM,8313
1946,SI,5325
1947,CAL,4113
1948,Bedfordshire,8962
1949,Oax.,7879
1950,MG,4636
1951,BE,4574
1952,CL,9042
1953,BE,8865
1954,Istanbul,6411
1955,ARE,4474
1956,CDMX,3781
1957,ARA,9940
1958,North Island,5006
1959,Andalucía,2679
1960,MP,1474
1961,Diyarbakır,7162
1962,Bremen,4026
1963,Antwerpen,6974
1964,Michigan,1192
1965,Styria,7027
1966,Dalarnas län,5142
1967,East Java,7661
1968,GA,1609
1969,VII,7183
1970,Wien,5058
1971,Stockholms län,7797
1972,Bahia,9945
1973,Ontario,3615
1974,Umbria,6717
1975,Ulster,809
1976,JI,1090
1977,Hamburg,5151
1978,Istanbul,2710
1979,CDMX,2154
1980,Bursa,7163
1981,AN,8369
1982,Pernambuco,1427
1983,South Jeolla,2463
1984,L,2705
1985,Alabama,1201
1986,NSW,7921
1987,WV,4766
1988,łódzkie,3951
1989,Tabasco,7010
1990,Alberta,5368
1991,BR,3024
1992,ON,8249
1993,NT,1028
1994,Gangwon,6156
1995,RP,5831
1996,İzmir,2196
1997,Stockholms län,1777
1998,M,7084
1999,Gyeonggi,6088
2000,Katsina,6265
2001,NSW,3637
2002,Wien,5875
2003,BC,1269
2004,Oryol Oblast,2641
2005,Ver.,2778
2006,AR,2269
2007,Gyeonggi,6201
2008,Orkney,7421
2009,Ankara,4247
2010,Hertfordshire,4386
2011,MOS,1827
2012,North Island,629
2013,ANT,3263
2014,Stockholms län,5556
2015,PU,6763
2016,Adana,2839
2017,DE,5848
2018,Rio Grande do Sul,9467
2019,QC,1269
2020,São Paulo,8999
2021,Gaziantep,3027
2022,Lubuskie,4940
2023,Dr,2109
2024,Madrid,2866
2025,JT,2719
2026,Vienna,7978
2027,North Island,4608
2028,North Island,3769
2029,Västra Götalands län,7748
2030,Jeju,8145
2031,JT,6065
2032,IN,3256
2033,MA,2575
2034,SJ,6501
2035,Antioquia,4232
2036,Alberta,8084
2037,IL,6090
2038,CAM,2025
2039,Lombardia,9735
2040,O,6731
2041,Gaziantep,9755
2042,Murmansk Oblast,2999
2043,South Island,2356
2044,Goiás,1487
2045,CM,7593
2046,BA,8042
2047,Antioquia,5213
2048,KO,2947
2049,Ontario,7960
2050,Ontario,5050
2051,SI,7747
2052,V,1839
2053,AN,293
2054,Pernambuco,987
2055,Sin.,8097
2056,MH,5037
2057,AL,6695
2058,Vlaams-Brabant,647
2059,VII,6797
2060,OP,3805
2061,AB,2031
2062,Alajuela,1321
2063,LU,2413
2064,NV,9305
2065,AS,389
2066,North Island,2906
2067,Basse-Normandie,3190
2068,ST,4860
2069,X,3352
2070,Punjab,7795
2071,Stockholms län,2004
2072,Catalunya,7265
2073,Hgo.,951
2074,Bolívar,3390
2075,Punjab,5419
2076,Ryazan Oblast,3189
2077,Vienna,5319
2078,MO,5620
2079,Antioquia,3986
2080,AB,7513
2081,Hatay,6933
2082,AN,5981
2083,SAR,7511
2084,Hgo.,1682
2085,IL,82
2086,MG,7347
2087,Sin.,8546
2088,Metropolitana de Santiago,5794
2089,Veracruz,6722
2090,West Java,1453
2091,Wien,3379
2092,Zeeland,6162
2093,BOL,7825
2094,LAL,3070
2095,İzmir,3276
2096,HH,9445
2097,Ver.,6454
2098,Wien,2717
2099,Gävleborgs län,314
2100,Lombardia,700
2101,Calabria,6803
2102,AN,5666
2103,QC,9907
2104,Vienna,2063
2105,Ontario,6522
2106,Gorontalo,7956
2107,Istanbul,7620
2108,SO,7730
2109,East Kalimantan,2613
2110,Leinster,8824
2111,North Island,8984
2112,Mexico City,4797
2113,ON,916
2114,NI,210
2115,Wien,2028
2116,Connacht,7978
2117,Pernambuco,2372
2118,New South Wales,6332
2119,Junín,9999
2120,Valparaíso,1030
2121,Gyeonggi,2278
2122,NA,801
2123,West Java,7833
2124,South Chungcheong,4279
2125,Niger,4845
2126,Bursa,9241
2127,Florida,3210
2128,CUS,6991
2129,Bremen,6956
2130,Queensland,5979
2131,LOM,7943
2132,Henegouwen,4877
2133,Alabama,2139
2134,QLD,2358
2135,SIC,1449
2136,Gl,1285
2137,PIU,5145
2138,VII,1681
2139,KD,9185
2140,Luxemburg,9346
2141,North Jeolla,677
2142,Delta,3345
2143,ANT,4006
2144,South Australia,2246
2145,Arkansas,1205
2146,DO,2778
2147,LD,5277
2148,Friesland,3896
2149,Leinster,7525
2150,WP,5913
2151,MG,3693
2152,Stockholms län,8973
2153,Bolívar,3190
2154,Victoria,8283
2155,Goiás,1758
2156,Khyber Pakhtoonkhwa,6771
2157,South Chungcheong,5044
2158,ON,9792
2159,Piemonte,7850
2160,V,4054
2161,ANT,818
2162,SJ,4750
2163,IL,5379
2164,BOL,3045
2165,Gelderland,9245
2166,Stockholms län,7146
2167,Auvergne,3301
2168,Berlin,3130
2169,Valle d'Aosta,8212
2170,Wien,1658
2171,Chis.,9401
2172,AN,5311
2173,RS,6736
2174,Bremen,2368
2175,LOM,9649
2176,Bahia,5800
2177,Madrid,3923
2178,Z.,3606
2179,Saint Petersburg,580
2180,Lambayeque,6464
2181,Valparaíso,2872
2182,Gyeonggi,3050
2183,SI,8504
2184,U,5280
2185,Dolnośląskie,8331
2186,SN,433
2187,Z.,8310
2188,AB,8085
2189,SI,6785
2190,CM,7544
2191,Lambayeque,8138
2192,PK,5719
2193,NSW,4883
2194,Arequipa,4096
2195,Nebraska,65
2196,PB,1978
2197,Veracruz,2278
2198,Katsina,8234
2199,Wien,4634
2200,Liguria,2142
2201,Nord-Pas-de-Calais,9515
2202,Puebla,159
2203,WB,610
2204,ATL,8683
2205,BL,2317
2206,BC,930
2207,Antalya,2346
2208,JT,6265
2209,NI,5498
2210,Overijssel,5079
2211,LOM,4126
2212,Berkshire,8608
2213,PUG,9657
2214,AN,5843
2215,Île-de-France,3626
2216,SP,5350
2217,NIZ,1442
2218,L.,6772
2219,Abruzzo,2148
2220,Murcia,2116
2221,North Jeolla,1985
2222,Alberta,3222
2223,South Jeolla,6610
2224,Kaluga Oblast,2378
2225,Noord Holland,7831
2226,Rio Grande do Sul,5220
2227,Jal.,6138
2228,Oyo,9603
2229,Araucanía,2605
2230,Jönköpings län,2882
2231,UP,8293
2232,BC,2657
2233,Smolensk Oblast,6489
2234,RM,9203
2235,Son.,7807
2236,VDA,8545
2237,O,3896
2238,BE,8255
2239,CL,1121
2240,Delaware,2561
2241,Namen,5166
2242,N.,7339
2243,BOL,9634
2244,PO,6480
2245,North Chungcheong,1301
2246,Antwerpen,1497
2247,SI,1893
2248,Wien,791
2249,RJ,4322
2250,CAJ,1190
2251,Cusco,1434
2252,Zuid Holland,8016
2253,SP,7714
2254,WP,4901
2255,KOS,5125
2256,U,7992
2257,Metropolitana de Santiago,6530
2258,LAZ,1076
2259,Rostov Oblast,4750
2260,Jal.,2170
2261,İzmir,7745
2262,MAG,1145
2263,CA,9286
2264,TX,9524
2265,Leinster,4304
2266,L,9796
2267,North Island,9771
2268,Gro.,6668
2269,L,9896
2270,SC,7135
2271,PR,5554
2272,Molise,7616
2273,Punjab,3607
2274,BE,5055
2275,ANC,3002
2276,OV,1155
2277,QC,6229
2278,Wien,1672
2279,LIG,1420
2280,Wien,5166
2281,Indiana,8178
2282,NO,1820
2283,Maranhão,8444
2284,U,5830
2285,HE,5217
2286,SA,9545
2287,Gelderland,5990
2288,PD,3302
2289,Zuid Holland,2374
2290,İzmir,6442
2291,KP,1913
2292,Alberta,2858
2293,Gyeonggi,4060
2294,North Island,3274
2295,Bursa,3070
2296,TOS,6306
2297,Gyeongbuk,2352
2298,AN,4401
2299,Metropolitana de Santiago,689
2300,Khyber Pakhtoonkhwa,2895
2301,Jalisco,86
2302,BOL,7683
2303,BE,3597
2304,ST,4522
2305,Heredia,3457
2306,Gyeonggi,8801
2307,E,3075
2308,QLD,7961
2309,Gyeonggi,7524
2310,ULY,793
2311,AN,2016
2312,Berlin,4013
2313,Canarias,7808
2314,PUG,2705
2315,Gävleborgs län,1792
2316,VIC,463
2317,SP,5645
2318,NI,3496
2319,G,6689
2320,MH,7423
2321,BA,7206
2322,Stockholms län,7635
2323,Île-de-France,2623
2324,CAM,5238
2325,Balochistan,8636
2326,Mersin,2699
2327,DE,7723
2328,Anambra,5567
2329,Istanbul,678
2330,MG,940
2331,South Australia,5072
2332,Bahia,7006
2333,ATL,1097
2334,AP,9333
2335,West Bengal,7970
2336,Jal.,1608
2337,Jeju,2417
2338,SL,248
2339,SJ,2996
2340,Tarapacá,8391
2341,West Lothian,236
2342,Galicia,8738
2343,PE,4049
2344,Wien,154
2345,Sachsen,9476
2346,U,8214
2347,SI,9314
2348,KC,6591
2349,KR,2095
2350,VGG,520
2351,Zeeland,3850
2352,SJ,4719
2353,łódzkie,3874
2354,PM,3189
2355,LAL,3097
2356,SO,2062
2357,ANT,9388
2358,Hamburg,3341
2359,Andhra Pradesh,5741
2360,Santa Catarina,1498
2361,South Island,4936
2362,North Gyeongsang,3439
2363,SP,9220
2364,Sbg.,824
2365,E,7497
2366,Bolívar,9584
2367,SA,7724
2368,Castilla - La Mancha,2092
2369,Ankara,4413
2370,Gilgit Baltistan,4720
2371,Victoria,8306
2372,LA,1553
2373,X,9693
2374,SP,9019
2375,BAS,7108
2376,Istanbul,2425
2377,łódzkie,7080
2378,Punjab,497
2379,ATL,1765
2380,Berlin,1961
2381,ANT,810
2382,C,1465
2383,Ulster,5995
2384,VI,985
2385,KPK,176
2386,South Gyeongsang,7657
2387,Los Lagos,8863
2388,Gyeonggi,4190
2389,NI,2665
2390,MA,1988
2391,Gelderland,1574
2392,Vienna,1976
2393,Ulster,7874
2394,O,1737
2395,Gyeonggi,743
2396,Gilgit Baltistan,4801
2397,Ontario,9428
2398,Bremen,2454
2399,Paraná,5219
2400,BR,9676
2401,ME,4916
2402,Zachodniopomorskie,5036
2403,O'Higgins,4828
2404,North Island,6477
2405,ATL,4623
2406,Sverdlovsk Oblast,5757
2407,Sonora,5829
2408,Sindh,962
2409,IVA,9193
2410,Wien,5545
2411,RS,7920
2412,Los Ríos,5767
2413,Denbighshire,8544
2414,NL,1144
2415,Antioquia,4792
2416,HE,7610
2417,NSW,9230
2418,São Paulo,5114
2419,Oregon,8944
2420,Riau,3373
2421,SU,6466
2422,FVG,3617
2423,Ontario,958
2424,AC,345
2425,LOM,3482
2426,AN,5116
2427,SA,6938
2428,AK,424
2429,East Java,9330
2430,AN,4683
2431,Pernambuco,6496
2432,Galicia,5290
2433,Haute-Normandie,8011
2434,Gyeonggi,5117
2435,Île-de-France,9410
2436,WM,5275
2437,São Paulo,9525
2438,SIC,2721
2439,Sicilia,5327
2440,Gyeonggi,7225
2441,ST,8236
2442,GB,6371
2443,Zachodniopomorskie,7406
2444,Małopolskie,7372
2445,AN,7179
2446,Hgo.,4047
2447,LX,8010
2448,Oaxaca,557
2449,Tarapacá,7616
2450,Gyeonggi,4197
2451,SA,585
2452,RI,9723
2453,Diyarbakır,8216
2454,Khyber Pakhtoonkhwa,2328
2455,RM,5856
2456,NSW,5413
2457,North Island,8514
2458,Gävleborgs län,2859
2459,F,7963
2460,West-Vlaanderen,3282
2461,G,5087
2462,Riau,6395
2463,Madrid,8557
2464,CM,3404
2465,San José,5188
2466,Lower Austria,9466
2467,F,4441
2468,Bremen,7548
2469,Fr,3943
2470,JB,4117
2471,Ulster,4286
2472,Penza Oblast,3012
2473,Alajuela,2713
2474,Oax.,1998
2475,F,2771
2476,MA,3249
2477,Hamburg,3013
2478,Ov,3982
2479,PIU,9938
2480,S.L.P.,591
2481,Gyeonggi,4177
2482,O,2702
2483,SJ,7398
2484,Veneto,7470
2485,HH,5346
2486,Brussels Hoofdstedelijk Gewest,6603
2487,CAM,9470
2488,CAM,8069
2489,MA,7951
2490,CA,7124
2491,Fr,3629
2492,MP,1745
2493,NT,6616
2494,VIC,1166
2495,San José,1736
2496,Pará,8432
2497,Victoria,3710
2498,Vienna,3201
2499,Vienna,9672
2500,Ontario,7408
2501,VGG,2970
2502,RI,6019
2503,Limburg,9763
2504,AB,4773
2505,İzmir,2220
2506,Alajuela,7075
2507,CAL,5022
2508,LIM,2574
2509,DO,6616
2510,VIC,3873
2511,North Jeolla,7538
2512,Stockholms län,9782
2513,West Sumatra,1318
2514,Meghalaya,2144
2515,BR,6252
2516,ON,1520
2517,Vienna,4522
2518,San José,4837
2519,San José,5747
2520,Kano,6482
2521,Katsina,472
2522,Vienna,5458
2523,QC,3724
2524,UP,7892
2525,SIC,8847
2526,C,3001
2527,Leinster,4547
2528,Alsace,6195
2529,NSW,1853
2530,Veneto,7418
2531,Antioquia,8033
2532,Ulster,4032
2533,ERM,564
2534,Quebec,5966
2535,Ulster,8385
2536,Antwerpen,8299
2537,İzmir,5648
2538,Catalunya,3769
2539,Bahia,6966
2540,Zl,9138
2541,CAM,7834
2542,OV,488
2543,Zachodniopomorskie,4479
2544,West Sumatra,3184
2545,KD,1374
2546,Heredia,3293
2547,Junín,2300
2548,Nebraska,7828
2549,PR,2352
2550,Vienna,1366
2551,Calabria,5372
2552,Saratov Oblast,3572
2553,QLD,9910
2554,SC,8792
2555,Sutherland,9773
2556,BO,3690
2557,Kent,9391
2558,CO,3623
2559,NW,1686
2560,SA,2220
2561,OY,3918
2562,New South Wales,2250
2563,QLD,2529
2564,AG,3798
2565,North Island,7740
2566,Friesland,3081
2567,Loreto,6055
2568,ORE,7080
2569,Gl,5979
2570,Berlin,5822
2571,L,5669
2572,PU,4025
2573,LAM,966
2574,Gaziantep,7778
2575,Valparaíso,5988
2576,JB,2646
2577,WV,870
2578,Samsun,9338
2579,Alberta,4645
2580,Gyeongnam,1900
2581,Victoria,4055
2582,Berwickshire,3913
2583,KRS,8895
2584,Emilia-Romagna,976
2585,Puglia,5011
2586,Fr,5316
2587,ST,645
2588,Gyeongnam,9394
2589,Massachusetts,2985
2590,Metropolitana de Santiago,5418
2591,KIR,8555
2592,GA,5048
2593,Nord-Pas-de-Calais,8034
2594,BR,1311
2595,Jeonbuk,1626
2596,Arizona,8452
2597,Antwerpen,4243
2598,Gl,1744
2599,Nordrhein-Westphalen,5310
2600,Luxemburg,4176
2601,Gyeonggi,8617
2602,La Libertad,164
2603,ANT,9044
2604,G,4693
2605,Wyoming,1583
2606,Puglia,7594
2607,Istanbul,7146
2608,BA,5340
2609,SI,218
2610,PR,2186
2611,Sindh,8175
2612,VIC,5670
2613,West Java,5757
2614,South Jeolla,9797
2615,Araucanía,1411
2616,AB,6250
2617,Antioquia,2832
2618,Minas Gerais,9784
2619,BOL,4936
2620,Paraná,2162
2621,Gyeonggi,2671
2622,Berlin,8825
2623,U,6424
2624,São Paulo,8320
2625,HB,3501
2626,NI,4441
2627,Kaduna,8343
2628,Västra Götalands län,9388
2629,Pará,5880
2630,Yucatán,8521
2631,IL,6258
2632,NI,6120
2633,HB,5402
2634,CO,1615
2635,ON,3446
2636,Leinster,2791
2637,Chungnam,2453
2638,Pays de la Loire,9533
2639,Ulyanovsk Oblast,4113
2640,Araucanía,6316
2641,Tab.,3802
2642,Noord Holland,13
2643,Gl,8314
2644,New South Wales,8195
2645,O,7170
2646,QLD,6807
2647,Sachsen-Anhalt,4728
2648,Bursa,7194
2649,Hatay,5009
2650,Hamburg,5776
2651,RYA,12
2652,PM,3080
2653,Chungbuk,7539
2654,Heredia,8415
2655,Castilla y León,3772
2656,KPK,4447
2657,Mazowieckie,6802
2658,LO,7527
2659,Alberta,9152
2660,Los Ríos,1214
2661,Saarland,752
2662,JH,5932
