post_id,u_id,datePosted
777,316189,2021-04-02 08:23:44
778,177123,2020-01-10 10:54:51
779,424867,2020-12-07 07:26:49
780,473239,2019-05-18 17:20:26
781,241427,2019-12-28 06:22:38
782,456064,2021-03-20 12:32:35
783,278107,2020-10-14 09:18:07
784,269026,2020-05-04 19:22:44
785,198093,2021-03-22 01:46:24
786,115017,2021-02-22 14:33:20
787,372948,2020-08-05 01:39:11
788,590659,2020-02-27 18:49:48
789,276211,2020-03-31 07:21:29
790,257499,2020-09-07 02:49:56
791,145546,2020-05-26 20:04:50
792,567550,2019-12-14 15:32:59
793,292082,2021-01-15 09:36:12
794,453983,2020-02-08 16:03:35
795,189301,2021-02-20 00:31:07
796,224694,2020-10-20 18:01:07
797,249694,2020-03-18 18:51:39
798,291478,2020-12-25 04:53:49
799,141538,2020-01-24 16:51:57
800,404121,2019-07-31 09:33:29
801,268388,2019-10-29 23:41:54
802,222348,2021-01-09 06:31:55
803,512348,2020-08-21 21:19:58
804,103017,2020-11-14 13:53:09
805,359302,2020-01-05 17:12:46
806,574573,2021-03-31 23:37:08
807,161090,2019-11-20 19:44:21
808,309344,2021-02-11 13:26:54
809,589670,2020-08-09 21:47:37
810,151826,2020-06-05 02:00:36
811,191939,2020-07-08 20:17:49
812,385868,2021-04-27 06:07:46
813,327947,2020-03-23 04:12:43
814,167271,2020-01-04 16:26:03
815,381216,2021-03-02 10:09:10
816,372711,2021-02-25 15:11:02
817,161074,2021-05-09 19:08:25
818,236863,2020-10-15 22:44:51
819,378724,2020-07-10 13:04:06
820,394793,2019-07-30 05:55:31
821,299218,2020-08-19 14:51:10
822,356802,2020-09-01 20:20:19
823,275151,2019-07-10 09:06:42
824,349594,2019-11-13 01:43:30
825,335729,2019-06-06 23:56:51
826,166108,2021-01-06 13:41:24
827,340075,2019-09-18 03:01:31
828,125503,2019-10-28 04:59:00
829,423734,2020-07-17 01:43:24
830,372655,2019-08-12 13:42:29
831,332593,2020-11-23 06:12:37
832,190884,2020-04-17 07:22:29
833,285994,2020-10-17 00:20:35
834,511839,2020-05-04 21:38:56
835,463195,2019-12-23 05:01:18
836,338916,2020-08-28 05:58:41
837,191615,2020-09-09 07:13:01
838,274573,2019-10-18 22:37:51
839,357666,2019-07-28 17:21:51
840,110392,2019-07-01 22:48:14
841,427601,2021-01-08 22:19:10
842,275473,2020-11-21 03:20:44
843,406143,2021-02-11 13:40:44
844,592698,2021-02-04 17:21:22
845,551300,2021-04-29 16:18:06
846,446895,2020-09-03 20:59:23
847,349909,2020-10-15 04:27:31
848,408956,2020-10-09 20:53:35
849,306930,2020-05-27 15:35:14
850,447786,2019-05-30 19:54:51
851,438614,2020-10-10 15:00:10
852,584886,2019-05-30 22:59:48
853,285076,2021-01-07 19:41:35
854,495815,2020-12-15 03:00:29
855,553761,2020-03-02 04:51:28
856,466958,2020-12-04 21:48:51
857,154575,2019-12-25 14:03:01
858,307369,2019-07-13 17:01:00
859,590441,2021-01-16 16:01:21
860,538807,2020-12-21 19:02:34
861,498441,2019-07-18 15:17:40
862,533136,2021-04-25 01:04:03
863,200152,2019-09-22 18:54:55
864,158475,2020-08-21 06:26:21
865,548245,2019-08-23 16:02:58
866,456542,2021-04-02 00:09:43
867,407682,2019-05-29 01:31:21
868,125673,2019-05-15 19:09:54
869,112211,2021-03-17 23:27:22
870,448482,2021-03-31 19:05:21
871,371397,2020-09-12 08:14:52
872,172893,2019-06-14 01:19:50
873,573149,2020-04-29 09:03:36
874,226881,2020-11-18 03:21:07
875,565075,2020-10-22 19:23:27
876,532345,2019-12-25 19:25:06
877,454790,2019-08-16 06:39:07
878,546127,2020-12-10 13:31:31
879,237371,2021-03-07 20:20:58
880,520717,2021-02-28 23:06:18
881,222203,2020-05-12 21:10:39
882,420055,2021-02-26 01:52:03
883,568950,2020-06-05 08:28:20
884,347709,2020-12-24 19:17:45
885,374605,2020-03-16 08:26:18
886,171919,2020-10-16 10:58:01
887,536110,2020-11-19 16:42:33
888,443604,2020-02-14 21:42:14
889,394145,2020-03-26 09:49:21
890,480459,2020-07-15 22:59:01
891,224532,2020-01-09 05:07:04
892,230702,2021-04-05 22:58:26
893,475911,2020-05-24 19:31:10
894,231124,2019-08-26 10:50:08
895,319916,2019-07-31 08:18:21
896,441765,2020-01-26 03:03:10
897,524382,2019-07-04 15:41:47
898,548952,2021-01-04 16:04:42
899,391332,2020-01-12 01:09:51
900,362048,2020-01-14 11:08:27
901,517693,2019-08-13 03:43:48
902,442702,2020-06-26 13:41:59
903,289615,2019-08-05 07:07:19
904,542850,2019-12-29 12:43:13
905,530622,2021-02-09 23:39:59
906,219001,2021-03-22 08:42:28
907,257683,2020-12-18 07:41:30
908,181184,2021-05-05 05:02:23
909,103882,2019-07-19 13:56:17
910,499446,2020-06-29 09:27:59
911,268198,2021-01-25 18:16:08
912,204671,2020-06-27 21:47:58
913,328652,2019-11-25 11:14:32
914,409154,2021-01-06 18:42:34
915,373939,2019-11-22 23:02:50
916,402480,2020-01-17 04:49:08
917,521634,2021-02-11 16:51:02
918,110045,2019-05-24 06:21:01
919,522165,2019-06-05 20:02:33
920,111065,2019-09-09 16:31:38
921,501300,2020-02-17 13:21:38
922,518808,2019-11-24 23:24:30
923,312235,2021-01-20 16:15:29
924,588419,2019-07-13 09:15:50
925,508074,2020-05-20 03:05:04
926,109955,2020-03-27 13:26:05
927,292096,2019-09-04 06:14:28
928,123800,2020-06-23 09:37:56
929,487095,2020-12-12 16:27:29
930,118077,2020-05-25 04:18:53
931,563824,2021-03-12 19:02:01
932,428110,2020-05-16 20:10:44
933,234928,2020-07-05 15:55:32
934,330890,2019-09-22 01:19:02
935,483506,2020-02-10 18:24:27
936,476174,2019-06-13 15:13:23
937,216508,2020-02-03 22:46:09
938,349316,2019-07-23 03:57:27
939,456139,2019-11-28 23:16:11
940,413952,2019-12-11 05:40:26
941,305251,2019-08-01 10:39:43
942,588648,2020-01-12 12:40:33
943,455284,2020-02-15 00:08:02
944,393045,2019-09-03 16:09:36
945,487812,2019-06-10 14:04:56
946,428637,2019-08-31 10:38:03
947,180206,2021-04-18 18:30:36
948,131797,2021-04-06 18:51:20
949,523629,2021-03-23 22:34:07
950,486282,2019-09-04 14:49:02
951,595666,2020-10-13 19:34:53
952,583431,2019-05-31 10:46:16
953,262600,2020-03-12 03:49:29
954,357959,2019-09-09 20:16:34
955,440490,2019-12-31 19:49:01
956,435253,2019-10-08 03:47:19
957,266601,2021-04-25 09:46:34
958,179808,2019-12-06 19:04:27
959,264033,2020-03-17 01:21:18
960,424936,2019-05-31 00:11:13
961,593883,2020-10-15 21:14:37
962,243972,2020-07-29 20:27:48
963,424633,2020-10-03 15:19:34
964,134720,2019-08-22 16:30:54
965,268957,2021-04-12 14:50:36
966,213011,2020-10-27 01:46:22
967,256039,2020-08-19 02:42:46
968,252680,2019-07-16 14:27:44
969,463303,2019-05-22 08:02:11
970,301478,2020-06-15 20:19:50
971,415555,2019-12-29 15:12:01
972,236230,2019-08-22 02:51:05
973,281679,2019-10-22 17:05:26
974,180672,2020-06-04 04:15:32
975,388388,2020-09-05 17:07:05
976,328852,2020-01-13 09:48:29
977,450062,2019-10-01 22:10:05
978,374400,2019-09-06 08:11:05
979,255166,2020-03-06 18:44:08
980,362250,2019-09-07 06:50:58
981,346669,2020-08-03 11:02:08
982,467206,2019-07-14 22:18:03
983,227033,2020-12-02 14:48:22
984,285202,2019-11-14 20:32:52
985,142535,2021-01-10 05:49:12
986,478755,2020-08-02 15:03:17
987,300957,2019-11-15 00:35:28
988,286223,2021-03-27 16:35:38
989,478509,2020-07-09 11:29:29
990,291908,2020-05-28 15:06:07
991,476637,2020-05-13 03:37:55
992,306299,2020-01-18 07:56:50
993,229488,2019-10-20 15:28:27
994,203267,2020-08-15 12:15:43
995,183764,2020-06-28 07:43:46
996,126307,2019-10-02 21:34:54
997,497059,2019-12-12 01:50:29
998,211860,2021-03-09 17:15:38
999,281940,2020-08-30 12:11:08
1000,469391,2019-07-30 03:14:44
1001,468288,2019-07-12 21:52:19
1002,198327,2021-03-01 21:22:19
1003,286409,2021-02-01 20:00:14
1004,222722,2021-02-26 15:08:04
1005,200987,2021-05-09 20:16:22
1006,536877,2020-12-13 14:10:15
1007,146011,2020-11-21 09:45:10
1008,157936,2020-08-23 05:26:14
1009,171666,2020-07-14 15:15:52
1010,167090,2019-07-26 07:17:15
1011,278937,2020-01-28 03:33:54
1012,387779,2019-08-11 19:23:06
1013,359693,2020-01-22 20:21:54
1014,282144,2020-03-27 12:11:48
1015,501887,2019-06-26 17:52:05
1016,228275,2020-07-02 10:46:35
1017,124246,2020-05-23 10:57:18
1018,523350,2021-01-15 21:11:39
1019,444113,2020-01-17 10:27:17
1020,397485,2020-09-24 22:56:53
1021,514292,2020-07-11 20:31:08
1022,121636,2019-12-31 01:59:36
1023,573364,2020-05-20 07:18:33
1024,448328,2020-11-14 20:59:20
1025,117234,2019-07-06 05:00:42
1026,285578,2020-09-20 12:46:55
1027,395750,2019-07-24 21:16:32
1028,238558,2020-07-16 07:06:15
1029,431688,2020-01-27 18:50:00
1030,281904,2020-12-06 12:50:27
1031,221187,2020-06-21 07:37:46
1032,436879,2020-01-07 12:11:37
1033,351575,2021-02-04 17:34:55
1034,202822,2019-07-24 21:04:56
1035,277129,2020-02-24 05:22:32
1036,264113,2021-04-26 02:01:32
1037,505974,2019-06-01 14:11:52
1038,485307,2019-12-04 06:17:37
1039,451132,2021-04-20 02:14:24
1040,399178,2020-01-03 04:30:44
1041,581516,2019-12-14 23:06:31
1042,485969,2020-05-02 04:34:47
1043,228707,2020-01-06 13:07:53
1044,225316,2020-09-05 22:22:24
1045,550087,2019-05-24 11:00:57
1046,423446,2020-10-20 23:51:55
1047,127284,2019-05-28 14:13:50
1048,137226,2020-09-08 12:40:17
1049,593080,2020-05-04 06:35:48
1050,124491,2020-12-01 03:08:17
1051,453530,2020-06-21 23:58:31
1052,556435,2020-11-01 23:25:35
1053,106639,2020-08-15 04:24:20
1054,471524,2020-02-13 00:23:13
1055,467456,2019-09-06 18:02:14
1056,221759,2020-07-19 12:03:26
1057,112413,2020-01-26 12:52:49
1058,422020,2019-08-01 21:06:34
1059,125945,2019-11-26 20:52:23
1060,336384,2020-07-28 01:19:56
1061,506669,2019-11-11 23:50:03
1062,132818,2020-05-06 05:43:12
1063,228511,2020-09-03 21:43:13
1064,263217,2020-08-13 22:55:44
1065,212001,2019-07-10 18:20:25
1066,526214,2021-04-11 06:14:06
1067,539141,2020-12-13 04:54:09
1068,326750,2019-10-23 21:01:25
1069,537578,2021-05-01 23:17:58
1070,473822,2019-09-02 14:20:41
1071,399876,2020-11-29 20:34:54
1072,477108,2020-08-13 17:54:27
1073,474398,2020-06-19 07:21:08
1074,358038,2019-10-27 21:01:18
1075,461237,2019-08-16 21:42:58
1076,362112,2020-05-18 00:05:59
1077,562311,2019-12-11 14:58:08
1078,583001,2020-04-03 17:30:25
1079,364765,2021-03-15 19:32:41
1080,415624,2020-02-16 14:29:14
1081,397634,2021-01-10 16:27:23
1082,483375,2019-10-06 05:22:38
1083,491608,2020-07-10 07:54:19
1084,284111,2019-06-09 11:25:32
1085,260961,2020-11-12 14:22:27
1086,338107,2019-06-19 08:55:35
1087,152714,2019-06-15 07:32:09
1088,318732,2021-01-07 10:28:12
1089,263631,2021-01-29 20:14:44
1090,221301,2020-01-08 14:08:03
1091,596315,2020-12-29 04:36:24
1092,405654,2020-03-12 14:10:16
1093,526078,2019-08-04 13:26:45
1094,498863,2020-01-20 12:40:04
1095,402310,2020-04-13 06:22:32
1096,246520,2019-11-18 19:12:16
1097,352711,2020-04-09 19:12:48
1098,255373,2020-04-21 10:54:36
1099,464116,2021-03-30 10:27:30
1100,272495,2019-10-04 11:09:37
1101,132933,2019-09-04 04:29:17
1102,188246,2020-09-14 21:27:13
1103,375367,2020-02-26 12:46:04
1104,445512,2020-06-13 01:13:37
1105,587073,2021-04-24 00:49:02
1106,358070,2020-07-26 16:43:20
1107,572903,2020-06-05 00:34:46
1108,370290,2020-05-02 12:05:53
1109,379430,2021-02-07 03:41:49
1110,156261,2019-06-15 17:45:37
1111,427142,2019-09-20 12:58:48
1112,485143,2020-01-15 13:41:37
1113,485779,2021-05-04 14:18:21
1114,196969,2019-10-27 01:20:42
1115,391600,2020-07-19 04:28:05
1116,409733,2019-09-24 21:43:58
1117,345563,2020-01-16 15:26:55
1118,575208,2020-11-19 22:42:54
1119,328953,2019-07-10 06:17:17
1120,151756,2020-10-31 11:41:35
1121,136328,2020-08-27 02:51:46
1122,518806,2019-09-24 00:21:39
1123,295153,2021-02-13 02:07:38
1124,146983,2019-08-11 21:39:21
1125,157750,2020-02-21 20:32:51
1126,449990,2019-06-19 14:14:35
1127,375188,2019-10-15 10:16:44
1128,455692,2019-08-03 17:24:33
1129,523693,2021-02-14 12:28:34
1130,533861,2020-02-17 16:32:16
1131,450785,2021-02-26 21:43:32
1132,505986,2019-06-09 13:52:04
1133,210357,2020-12-11 17:49:19
1134,437456,2019-08-23 03:05:32
1135,394527,2020-04-19 19:53:36
1136,111197,2020-03-30 14:21:58
1137,140030,2019-12-27 20:12:45
1138,487552,2020-11-03 14:04:11
1139,330186,2019-11-25 06:12:01
1140,403443,2020-12-11 04:58:13
1141,364480,2020-12-17 17:11:33
1142,551661,2021-03-06 03:29:03
1143,310187,2020-03-01 17:00:14
1144,457591,2021-02-17 05:02:27
1145,375683,2020-02-02 01:13:51
1146,130855,2019-11-27 01:40:50
1147,143651,2020-09-29 02:14:50
1148,148389,2021-04-19 12:47:23
1149,489200,2020-08-25 16:13:02
1150,387929,2020-02-28 01:22:04
1151,328797,2019-12-23 20:29:33
1152,344936,2019-09-18 23:16:45
1153,374421,2021-03-21 23:04:10
1154,218418,2019-08-13 21:07:59
1155,125507,2021-03-25 10:20:46
1156,308862,2020-02-23 07:32:49
1157,280603,2021-05-10 08:58:42
1158,245571,2020-02-11 03:09:57
1159,439761,2020-04-20 18:50:01
1160,357488,2020-07-01 22:48:37
1161,454195,2020-07-28 04:04:27
1162,568531,2021-04-28 22:54:27
1163,186273,2020-02-05 07:12:35
1164,272367,2019-09-10 07:31:39
1165,170841,2020-08-01 12:57:27
1166,273077,2021-01-05 10:13:49
1167,301549,2019-11-09 05:35:56
1168,442349,2019-12-19 06:45:12
1169,155480,2021-05-07 14:42:51
1170,435863,2020-01-22 01:10:23
1171,562658,2020-06-04 19:56:54
1172,477841,2021-04-05 18:16:54
1173,407293,2020-09-07 06:59:41
1174,177199,2020-07-13 12:10:36
1175,123855,2021-01-28 21:42:25
1176,335860,2020-10-15 09:20:14
1177,492610,2020-01-03 09:43:15
1178,448505,2021-01-05 10:02:30
1179,390845,2019-06-15 02:55:56
1180,540263,2019-09-15 18:13:08
1181,138916,2020-10-19 17:49:39
1182,507338,2019-07-25 03:51:40
1183,408959,2020-06-22 18:00:15
1184,255061,2020-08-07 10:09:16
1185,436556,2020-01-28 02:33:34
1186,494776,2019-05-26 17:04:10
1187,557653,2019-11-23 19:05:52
1188,363899,2019-08-07 18:11:01
1189,486484,2019-11-25 17:55:43
1190,537950,2021-02-04 06:35:36
1191,571736,2020-04-08 17:35:36
1192,214862,2019-05-27 10:27:37
1193,539974,2019-09-05 22:11:20
1194,127885,2020-04-23 22:59:39
1195,413406,2020-02-08 11:14:45
1196,420259,2020-12-14 19:53:20
1197,371744,2020-01-04 19:04:00
1198,307510,2019-06-16 13:12:44
1199,100607,2019-11-11 23:53:47
1200,587520,2020-08-02 04:24:58
1201,113228,2019-06-22 21:43:12
1202,277432,2020-05-16 03:51:14
1203,341354,2021-02-05 18:20:50
1204,386099,2021-01-11 03:43:08
1205,379837,2019-09-14 02:05:42
1206,584018,2019-11-07 02:54:08
1207,357133,2020-01-18 21:11:47
1208,511866,2021-04-30 04:29:14
1209,511332,2021-02-28 02:10:59
1210,199175,2021-01-01 06:59:13
1211,530085,2020-05-29 21:51:16
1212,310434,2020-08-07 00:45:37
1213,135635,2021-01-17 21:56:46
1214,417030,2021-05-07 15:55:51
1215,263600,2019-08-01 22:54:43
1216,501615,2020-03-07 18:49:10
1217,338340,2020-05-28 12:51:51
1218,246636,2020-07-20 22:25:30
1219,165906,2021-03-18 22:46:35
1220,273757,2021-01-06 07:10:40
1221,137852,2019-10-21 04:03:58
1222,395159,2020-03-22 16:57:42
1223,534020,2019-11-06 17:15:47
1224,422273,2021-02-25 05:03:59
1225,447277,2020-12-12 08:06:36
1226,596311,2021-03-15 03:48:10
1227,302655,2020-07-31 13:02:54
1228,168161,2020-01-24 00:06:02
1229,496321,2021-01-27 19:49:12
1230,169245,2020-10-04 16:09:14
1231,175834,2019-10-17 14:24:34
1232,442822,2021-01-02 09:20:39
1233,537454,2019-10-27 07:41:07
1234,106723,2021-03-21 05:45:41
1235,186259,2020-01-07 11:01:01
1236,109654,2020-11-04 07:27:37
1237,213158,2019-12-14 23:37:07
1238,450540,2021-04-15 04:14:35
1239,582179,2020-02-19 23:52:26
1240,361375,2020-01-26 21:51:56
1241,434687,2019-06-04 02:52:59
1242,282426,2020-01-22 02:32:37
1243,227934,2020-11-28 21:39:00
1244,114112,2020-02-08 09:56:01
1245,342538,2019-06-13 19:42:46
1246,417409,2019-06-11 09:56:14
1247,135619,2021-04-25 01:00:33
1248,279511,2019-08-31 17:14:34
1249,128367,2019-09-10 07:54:53
1250,507698,2019-11-29 02:13:15
1251,397256,2019-09-21 15:01:34
1252,288291,2019-06-10 10:59:51
1253,583674,2020-12-01 11:32:59
1254,593127,2019-08-13 19:41:35
1255,573877,2020-11-05 17:15:45
1256,297190,2020-10-06 19:42:42
1257,242438,2019-06-24 07:50:04
1258,260454,2020-11-16 14:20:43
1259,272614,2019-10-12 22:15:53
1260,119550,2020-08-12 13:56:14
1261,227634,2020-02-03 22:50:40
1262,453681,2019-12-11 19:15:36
1263,379915,2019-11-03 08:28:46
1264,362136,2019-09-13 12:05:47
1265,314078,2019-06-14 14:21:54
1266,469835,2019-10-30 21:53:07
1267,424414,2020-07-20 10:25:34
1268,571642,2020-10-21 06:53:36
1269,243427,2019-06-13 10:59:36
1270,158738,2019-12-14 19:04:04
1271,240250,2020-01-23 16:46:11
1272,275783,2019-07-11 09:58:29
1273,109185,2019-08-22 09:22:09
1274,548791,2019-10-10 22:40:19
1275,303155,2019-08-20 09:40:53
1276,349576,2020-01-24 00:33:20
1277,233439,2020-11-18 10:33:58
1278,361631,2020-03-20 00:03:06
1279,105437,2019-12-20 14:11:58
1280,278168,2020-03-15 14:37:04
1281,283604,2020-08-12 14:23:58
1282,175547,2021-03-08 06:31:36
1283,160499,2020-05-14 18:27:57
1284,142784,2020-12-12 00:58:07
1285,591179,2021-01-30 17:03:20
1286,151695,2020-04-08 16:49:30
1287,255635,2020-01-24 12:48:06
1288,527306,2020-04-11 06:37:58
1289,391398,2020-11-05 07:46:01
1290,289505,2019-06-17 00:27:15
1291,506196,2019-07-23 23:38:46
1292,170928,2020-10-12 13:20:29
1293,343846,2019-05-13 05:33:52
1294,101124,2020-11-24 02:50:53
1295,337352,2019-08-26 08:24:18
1296,373201,2019-12-04 19:46:18
1297,207541,2020-03-30 13:25:19
1298,103910,2019-11-06 03:17:10
1299,476307,2021-02-11 12:08:57
1300,249274,2019-09-18 08:46:36
1301,264231,2019-12-20 12:17:48
1302,511075,2019-11-23 19:17:50
1303,521623,2019-08-06 16:17:11
1304,280971,2020-11-21 22:54:54
1305,456153,2021-03-12 18:46:45
1306,341138,2021-01-14 03:05:45
1307,127559,2020-01-22 03:35:46
1308,447037,2021-03-30 12:51:05
1309,328610,2019-12-10 09:05:54
1310,460691,2020-10-08 14:05:18
1311,354555,2019-06-16 23:08:45
1312,464810,2020-08-10 03:15:11
1313,436980,2019-10-01 20:46:59
1314,557031,2020-04-23 08:32:11
1315,418841,2020-05-21 13:18:54
1316,123056,2020-11-08 18:38:53
1317,240435,2019-07-13 11:11:18
1318,560476,2021-01-12 21:05:11
1319,361530,2020-03-25 20:12:06
1320,579125,2020-10-24 04:30:53
1321,494216,2019-08-24 12:41:18
1322,564031,2019-05-30 15:50:28
1323,157904,2020-10-25 04:23:36
1324,550844,2021-01-21 23:40:27
1325,275674,2020-11-29 05:50:06
1326,161238,2019-10-19 09:51:05
1327,348273,2019-05-19 03:16:36
1328,331303,2020-08-22 04:10:38
1329,597972,2020-04-27 07:37:54
1330,521933,2019-07-20 11:01:21
1331,594037,2020-02-23 23:15:10
1332,150425,2019-05-19 11:38:01
1333,268727,2021-03-17 07:46:23
1334,567682,2020-12-18 15:24:53
1335,575445,2020-07-21 09:16:02
1336,523020,2019-11-24 05:32:21
1337,351464,2020-01-02 08:23:35
1338,441848,2019-08-07 06:16:18
1339,289071,2021-03-25 06:24:46
1340,235589,2020-06-09 22:20:09
1341,572921,2021-01-20 22:20:13
1342,273612,2019-05-19 15:40:08
1343,259553,2021-02-09 19:28:01
1344,259210,2019-05-19 18:33:25
1345,138468,2020-10-15 12:37:31
1346,550097,2019-09-06 04:54:47
1347,135253,2020-03-21 10:04:51
1348,416644,2020-02-16 11:15:54
1349,586497,2020-02-26 20:24:56
1350,532353,2020-10-09 05:03:19
1351,112845,2021-01-28 05:34:37
1352,339579,2021-02-01 02:45:43
1353,576875,2019-12-23 12:53:00
1354,450004,2019-06-18 01:36:55
1355,588814,2020-10-06 14:46:22
1356,429163,2020-10-02 05:46:45
1357,503369,2020-05-31 04:18:38
1358,430161,2021-03-11 07:59:38
1359,360563,2019-10-09 11:02:11
1360,540826,2020-05-09 07:37:39
1361,545352,2019-11-10 16:26:17
1362,570862,2019-07-09 06:40:54
1363,407073,2020-04-26 07:19:53
1364,285791,2021-02-15 20:39:20
1365,308220,2020-08-03 23:32:45
1366,113437,2021-02-15 02:50:01
1367,380783,2020-02-01 23:38:25
1368,174657,2020-08-23 17:47:45
1369,231018,2019-05-25 11:49:19
1370,210259,2020-08-21 16:39:58
1371,480017,2019-10-07 17:29:11
1372,260789,2021-03-08 09:48:50
1373,174527,2021-04-20 04:00:25
1374,311005,2020-11-12 15:49:51
1375,204469,2020-11-03 18:58:16
1376,475821,2021-01-26 19:12:07
1377,524910,2019-07-22 15:34:50
1378,351818,2019-09-23 23:32:26
1379,132659,2020-04-14 14:14:44
1380,425590,2020-08-03 18:49:05
1381,449165,2019-10-17 04:14:56
1382,338288,2019-07-29 06:21:54
1383,359037,2020-04-23 05:15:09
1384,224652,2020-12-17 21:38:04
1385,559547,2019-10-03 17:41:50
1386,260557,2020-05-03 21:31:00
1387,573437,2020-05-06 05:29:36
1388,239164,2021-03-23 21:47:44
1389,344240,2019-05-20 20:02:32
1390,463885,2019-06-11 09:08:39
1391,559678,2020-10-15 11:57:22
1392,562527,2020-07-20 11:50:07
1393,444291,2020-08-05 20:51:18
1394,142007,2020-09-03 01:25:26
1395,441028,2019-11-25 19:44:41
1396,239109,2019-09-04 17:40:10
1397,212373,2019-06-27 02:25:55
1398,560442,2020-01-14 20:01:22
1399,421462,2020-05-16 20:07:07
1400,429917,2021-01-22 21:37:52
1401,492901,2019-07-28 13:52:53
1402,516496,2021-05-05 10:15:37
1403,129718,2020-12-29 23:35:50
1404,509345,2019-12-17 06:19:49
1405,430513,2021-01-04 00:11:14
1406,161834,2019-11-16 16:19:28
1407,168844,2019-06-03 08:23:06
1408,291227,2019-06-08 20:39:11
1409,100042,2019-07-19 13:58:17
1410,518057,2020-11-21 15:22:11
1411,128561,2020-04-05 00:07:16
1412,153446,2019-08-12 13:58:10
1413,128461,2020-07-04 19:58:32
1414,579310,2021-02-04 10:43:48
1415,574593,2019-11-23 00:42:39
1416,551993,2019-08-03 17:21:28
1417,262144,2019-06-25 11:27:39
1418,496586,2020-05-04 13:18:52
1419,472600,2020-02-14 02:48:39
1420,480111,2020-07-21 00:49:40
1421,126958,2020-12-17 20:43:56
1422,317355,2020-04-25 22:09:57
1423,550335,2021-03-06 18:22:24
1424,418199,2020-05-30 01:21:57
1425,123975,2019-10-13 12:32:46
1426,437275,2020-09-18 22:39:18
1427,371183,2020-01-25 05:48:35
1428,377842,2020-08-30 12:55:47
1429,327270,2020-03-09 19:24:17
1430,549070,2019-06-17 08:07:58
1431,533143,2020-11-09 20:33:54
1432,575388,2019-08-26 18:07:09
1433,348900,2019-08-17 20:07:03
1434,329122,2019-06-10 23:29:31
1435,429243,2020-11-14 22:35:14
1436,181913,2020-11-19 18:17:49
1437,322368,2019-06-02 17:47:19
1438,193832,2020-02-10 23:42:29
1439,239548,2020-06-21 21:15:17
1440,540673,2019-12-06 07:36:27
1441,518515,2019-12-04 06:58:39
