grp_id,ce_id,date_added
66073,17294,2021-04-23 11:52:35
68791,32643,2019-06-21 00:01:30
68619,22913,2019-12-29 05:08:34
23642,14341,2020-06-29 08:13:25
57224,33219,2019-09-21 04:31:34
81994,24760,2019-05-29 12:56:58
3214,33658,2020-06-21 13:31:59
48607,47346,2020-02-22 20:18:22
99289,30997,2021-02-24 16:11:31
81052,31600,2021-03-29 00:58:00
40532,39364,2021-03-13 02:12:35
7870,11033,2021-04-07 23:24:18
11945,4326,2020-09-26 12:48:03
88451,23066,2020-04-30 12:13:46
43816,17522,2019-10-28 05:55:01
23048,4399,2019-06-05 14:46:25
55362,10936,2019-12-04 23:08:42
55803,21287,2020-10-02 08:04:34
10580,30041,2021-02-12 21:15:22
24667,42616,2021-02-17 16:39:51
82693,24887,2019-09-07 20:24:01
68445,47167,2020-05-11 22:55:47
2508,6957,2020-02-22 10:31:07
32377,4112,2020-01-10 20:28:31
17093,48654,2020-10-16 04:29:22
44460,33322,2020-11-30 06:59:16
34286,15474,2021-03-07 14:16:19
36507,47439,2019-06-01 04:41:49
61217,10429,2020-03-31 19:22:05
29775,38030,2020-03-30 23:34:59
17404,7868,2020-02-01 10:45:26
38512,11314,2019-08-19 13:44:50
34769,22551,2020-08-26 02:39:39
86268,20354,2020-07-05 21:54:45
4686,34708,2021-02-24 05:15:11
19988,6876,2020-05-15 11:10:23
74519,43433,2020-04-11 04:06:46
18652,37303,2020-12-06 20:23:10
95584,1032,2021-05-07 17:14:48
86730,44712,2019-10-24 23:13:33
47042,45709,2019-07-14 22:53:29
54448,34831,2020-09-23 21:05:47
84595,36099,2020-10-19 20:08:33
75877,4538,2020-11-06 08:28:05
66634,40740,2020-06-28 10:19:53
1352,4103,2020-08-09 03:51:38
57180,14986,2021-02-10 10:04:29
65479,22019,2020-01-10 12:22:25
97733,25717,2019-06-12 17:50:31
45333,27903,2020-06-30 08:25:52
50801,38012,2020-10-01 07:40:33
33745,8423,2020-12-07 00:58:24
61121,35285,2019-06-04 14:06:08
43388,9889,2019-12-04 09:52:35
30470,1634,2019-10-06 05:30:41
95267,32394,2021-03-08 14:39:48
879,33690,2020-03-29 08:33:22
50985,21663,2020-08-02 15:23:16
96167,48626,2019-08-14 14:43:04
71923,4991,2019-08-25 07:32:08
92171,19878,2019-07-14 06:12:07
72197,1311,2021-03-21 04:09:46
82207,39299,2020-06-16 14:21:40
96811,14946,2019-09-14 00:33:27
89959,25956,2020-09-21 09:08:32
19615,3445,2019-12-03 11:16:36
16788,42350,2019-06-08 18:34:37
90895,8537,2020-07-12 01:57:49
1976,34652,2020-07-27 02:10:14
10083,3421,2019-08-31 21:39:32
29727,8574,2019-06-02 08:59:08
67894,38675,2019-08-03 21:59:08
24153,49913,2021-02-21 18:05:48
4636,27494,2020-01-08 01:34:54
71769,24010,2020-05-21 05:27:38
78961,46574,2020-08-05 01:42:26
87141,36630,2020-05-26 12:44:04
9466,35921,2019-12-23 15:19:26
2597,26643,2020-09-29 04:02:16
96426,22760,2019-07-11 17:18:08
7584,15082,2019-12-05 21:05:45
56129,44075,2019-08-14 22:29:02
16909,13017,2021-03-15 13:05:07
37770,42749,2019-06-26 16:11:12
85108,19957,2021-01-29 11:56:14
54438,43325,2020-08-30 18:13:24
49705,37797,2020-10-23 21:37:44
63770,13357,2019-07-15 05:50:43
94689,25858,2021-01-05 05:56:28
43111,18128,2020-04-08 10:05:36
68067,42456,2019-10-23 09:27:48
83391,13970,2019-06-01 02:46:28
97108,37032,2021-01-01 22:26:13
59258,21109,2021-02-03 10:11:53
6526,46810,2021-03-12 17:01:11
85441,21854,2019-09-23 15:52:46
27355,10020,2021-05-09 20:42:42
3498,32179,2021-01-18 11:50:59
75839,48301,2021-05-08 05:44:40
91661,32290,2020-08-22 22:44:33
64988,33053,2019-09-19 17:09:17
33421,24533,2020-02-03 06:49:40
3220,23441,2020-10-13 16:59:31
87770,45061,2019-10-28 20:39:51
87032,6439,2020-07-13 15:42:10
94118,22708,2020-03-01 03:14:32
38586,31976,2020-09-06 07:07:39
33775,47926,2020-01-05 16:26:33
31966,30735,2019-11-03 16:08:35
93127,11923,2020-04-24 22:24:38
20485,11607,2019-11-14 08:32:56
71102,20268,2020-11-26 21:32:26
94726,26256,2020-06-21 03:37:54
91926,6233,2019-05-24 01:30:36
38369,31528,2019-09-27 15:31:31
87524,34219,2019-09-10 01:44:03
86442,40718,2021-04-04 18:35:04
98654,26314,2020-09-27 02:58:27
86672,19938,2021-01-19 10:34:02
72543,20573,2020-09-12 16:29:43
18829,13426,2021-05-08 23:28:01
33817,28989,2020-05-21 04:20:14
70673,11370,2019-11-06 08:10:23
50732,7745,2020-09-26 16:55:04
32372,24488,2020-12-27 07:06:10
8408,25732,2020-03-01 11:05:22
68057,28024,2019-11-04 11:03:02
90466,47232,2020-09-04 12:00:17
23460,23613,2020-07-28 17:53:51
58251,954,2019-10-03 07:00:10
86284,46239,2019-12-23 17:36:14
9078,15916,2019-11-11 02:11:52
93861,42619,2019-09-29 04:32:06
99697,47800,2019-11-14 03:33:31
43145,18346,2021-03-22 20:41:05
83470,28455,2019-08-25 21:12:34
42546,1547,2020-07-12 09:17:03
99996,35002,2019-11-11 16:03:55
84794,13901,2020-04-24 00:46:10
87109,16535,2020-06-26 03:11:10
11402,9969,2019-07-30 04:49:02
4365,46601,2019-06-11 02:41:20
5495,30195,2019-10-19 00:05:12
87811,24483,2021-03-20 02:21:02
69227,49546,2020-09-04 19:53:30
92866,31086,2020-07-07 23:22:50
20593,14635,2019-06-17 15:34:30
34605,33140,2020-06-04 22:34:13
38138,8054,2019-08-05 15:11:06
8517,36936,2020-01-22 16:25:42
67939,16635,2020-04-05 03:25:45
31225,44009,2021-02-14 21:03:46
7143,15052,2019-09-29 01:45:19
15817,6782,2020-07-30 00:37:58
83493,45185,2020-03-04 16:16:00
97097,15656,2020-11-22 08:17:33
71022,18304,2020-01-16 17:03:03
73770,6055,2020-07-03 21:56:30
13250,3574,2020-05-13 19:13:38
89083,6699,2020-03-08 23:12:58
83340,33378,2020-05-05 21:58:17
59655,42638,2021-03-28 14:32:01
45660,34813,2019-06-08 03:53:00
50524,7393,2020-09-28 17:13:53
46633,14365,2020-02-14 15:22:26
5883,4371,2020-07-29 12:58:14
5846,46187,2020-07-08 08:32:32
53058,23124,2019-09-04 05:01:22
71941,8612,2020-08-05 11:14:39
71201,25490,2019-08-08 15:47:10
92961,19181,2019-12-03 21:50:44
41445,44904,2019-06-06 06:06:29
93039,7309,2019-06-16 16:23:22
50019,45328,2020-01-16 05:00:29
11624,17092,2020-08-05 12:31:41
14351,36677,2020-07-25 10:38:28
51881,28377,2020-09-17 21:17:06
12070,48830,2019-05-14 09:35:52
66893,40986,2021-02-02 02:30:38
12543,43043,2021-02-17 04:49:55
40583,31095,2020-09-21 18:49:56
21669,10335,2020-12-13 01:04:11
92151,7509,2020-01-18 13:31:13
14201,21442,2020-10-28 12:42:44
80068,23874,2021-03-21 22:29:49
71395,48971,2019-07-25 10:06:38
81472,11271,2020-10-17 00:03:47
40278,8951,2019-09-25 22:25:53
34346,40212,2019-09-09 11:13:59
39046,34338,2019-12-19 07:03:40
99933,29536,2020-02-17 07:55:10
49262,29476,2020-06-03 01:21:10
55536,40734,2020-04-30 05:24:12
67894,13373,2020-08-13 02:44:03
4366,38080,2020-09-30 22:30:07
69335,8430,2020-12-23 22:23:50
30994,47083,2019-09-01 08:57:52
20713,8631,2019-08-31 08:42:52
8022,47844,2020-07-08 21:32:43
34340,15411,2019-12-16 16:05:00
76225,36006,2020-07-27 15:11:55
8903,11825,2019-12-26 13:32:02
99185,18802,2020-04-06 18:53:34
13576,38688,2021-01-29 12:35:31
102,38247,2021-04-27 20:46:20
64270,45478,2021-05-10 00:45:57
17746,46842,2021-02-04 07:09:04
8791,37808,2020-10-25 18:55:07
95860,40252,2020-11-25 07:02:24
21388,24140,2019-12-04 06:35:32
22010,22253,2020-03-14 13:04:10
15072,43283,2020-04-05 14:43:31
45715,32468,2019-05-17 14:28:18
95676,37127,2019-06-14 06:11:25
67778,26953,2020-02-23 14:41:23
99089,39850,2020-10-11 14:01:48
86120,23478,2020-12-15 12:05:14
39160,47622,2021-03-11 11:51:25
61798,28891,2019-12-04 11:34:47
51584,28943,2019-09-01 12:28:28
27627,47308,2019-12-18 06:04:15
5740,14550,2020-07-17 20:27:40
33230,11321,2021-02-11 06:52:18
17757,33283,2020-07-26 01:38:25
38390,9196,2021-01-21 07:23:07
5828,41331,2020-04-01 06:22:44
71817,46562,2019-06-29 06:47:32
64837,6650,2019-08-13 11:21:52
84136,30864,2019-05-22 10:43:10
67812,10925,2020-05-05 07:30:18
49738,3915,2020-07-29 20:32:58
82655,5006,2020-09-01 19:40:09
47815,49077,2021-01-11 08:32:15
67668,26265,2020-07-09 07:11:36
35899,25959,2019-10-07 19:40:52
18075,26215,2019-08-07 11:57:37
68782,2059,2019-12-11 12:19:37
95286,4820,2020-12-10 19:01:45
81168,4996,2020-01-15 08:06:07
76796,22028,2019-08-26 05:24:02
79962,45394,2020-10-25 04:28:06
62141,12757,2019-08-29 03:52:43
40915,37009,2020-04-14 18:09:28
19759,21370,2020-12-17 09:53:09
18614,1342,2019-09-15 12:12:49
94174,1848,2021-01-19 20:19:21
35196,16396,2020-01-23 17:45:32
27917,16144,2020-09-18 12:07:07
76956,25290,2019-10-27 21:42:47
87538,18489,2020-07-25 04:55:29
67205,468,2021-01-19 20:34:26
22490,31388,2021-03-27 05:49:43
6645,39087,2019-10-13 16:17:45
91424,19061,2020-02-02 23:53:08
15349,2518,2019-05-11 20:13:37
64373,44188,2019-12-06 02:35:20
2395,34436,2020-12-15 12:52:31
97944,10744,2019-12-17 02:14:28
66402,42469,2020-08-07 23:20:54
83031,30558,2019-08-14 04:00:09
56495,14153,2019-07-23 19:10:15
13591,26775,2019-10-15 04:24:50
37753,41310,2020-07-13 10:57:27
39486,24547,2020-09-01 11:43:14
11042,3185,2019-05-29 10:09:05
4646,6265,2020-01-19 08:53:19
34703,7544,2020-01-30 21:51:45
47552,35933,2020-12-17 21:22:14
76311,40073,2020-09-18 19:46:00
39370,16637,2021-04-15 00:47:39
54473,23134,2019-09-12 03:19:12
937,49790,2019-12-06 17:14:59
51575,43690,2020-08-29 20:24:07
75743,37330,2020-03-23 22:19:30
31527,48475,2019-09-12 21:21:56
35454,16829,2020-08-01 06:59:25
48471,42421,2020-11-11 17:31:58
43634,40820,2020-04-06 21:15:28
23590,5952,2021-03-17 05:56:02
11566,30105,2020-02-11 23:20:48
29402,9311,2021-04-28 01:52:08
5448,29223,2021-02-22 21:36:31
6027,46238,2020-02-25 06:29:18
874,32239,2019-07-08 11:59:25
59959,29095,2020-03-28 00:46:52
59504,10323,2020-06-11 08:36:42
33435,6538,2020-01-21 09:40:04
63592,25418,2019-12-02 08:27:37
87780,36330,2021-04-24 06:52:36
54145,28514,2020-08-16 02:15:32
23112,33502,2019-09-16 15:35:00
27846,15173,2020-06-24 22:03:37
89950,41637,2021-03-26 23:40:03
33100,37818,2019-06-01 13:01:34
44858,26900,2020-04-04 04:16:12
73018,17875,2020-08-11 09:26:29
30404,40314,2020-04-18 18:11:10
75753,37464,2020-09-18 06:33:43
85042,3363,2020-03-09 09:04:21
93529,4832,2020-07-02 20:33:05
81746,48321,2020-03-29 20:54:10
42627,3426,2020-10-31 20:38:06
225,34844,2021-04-17 02:04:19
66427,25433,2020-04-21 10:50:15
76631,46431,2021-04-13 05:53:54
64660,6543,2020-01-12 01:45:04
12448,9071,2019-06-08 10:12:09
13854,20815,2021-01-13 07:11:31
47256,16568,2020-09-17 10:14:07
68747,20747,2020-11-25 20:11:01
75463,45359,2021-01-11 17:22:42
82548,8920,2019-10-16 10:30:40
11589,44721,2019-10-07 00:53:07
70710,9893,2020-06-05 02:16:12
3326,41555,2019-07-04 11:27:42
88196,4319,2020-12-25 13:31:14
84107,28818,2021-04-16 08:07:35
21125,7373,2019-06-16 22:10:03
12612,37650,2020-11-08 05:09:45
87443,10099,2020-06-16 18:41:20
36827,45579,2020-08-14 10:41:11
62465,49870,2020-10-16 21:22:03
3866,41285,2020-06-21 01:08:51
62379,35359,2020-10-04 03:37:32
83022,47248,2019-09-16 01:12:39
68300,7914,2021-03-02 09:58:49
5914,8410,2020-11-27 04:06:26
29886,20419,2020-11-13 23:32:46
8348,1804,2019-11-01 17:13:06
73401,25335,2020-12-22 17:09:11
79569,41776,2020-01-20 04:07:13
4,7998,2019-08-19 08:17:00
93936,38280,2020-10-01 03:06:04
53852,19747,2020-03-29 05:24:09
68259,34550,2020-11-23 20:15:22
82769,46783,2020-11-23 16:26:48
74415,35345,2020-02-19 02:38:32
92435,38247,2020-01-18 19:29:54
53682,29955,2019-07-28 03:06:51
86811,29076,2021-04-05 13:55:37
7365,6530,2021-02-14 10:57:27
58338,44528,2021-02-24 20:50:52
77556,8243,2020-12-01 09:36:30
33636,46363,2020-07-11 07:10:24
37878,45563,2019-12-08 09:40:09
2000,19684,2020-01-05 17:54:42
19682,25142,2020-09-04 03:10:08
91190,17178,2020-10-10 02:01:10
15368,32262,2021-02-03 11:06:02
57968,9571,2020-03-28 23:56:00
23707,21882,2021-04-24 12:18:43
30660,32714,2021-05-11 01:32:34
40085,10319,2020-12-10 01:23:58
94422,48482,2020-12-08 15:19:25
10943,45342,2020-10-05 20:04:51
11150,26553,2019-09-02 22:21:18
92660,20453,2020-06-04 15:49:52
19196,34788,2020-08-14 18:23:15
4824,30980,2020-11-12 00:41:31
86906,26967,2020-06-19 17:53:07
23894,2501,2021-02-24 12:49:50
11483,33115,2021-01-23 02:24:19
9134,31894,2020-01-06 19:19:13
13750,2726,2020-07-08 01:44:00
13924,28097,2020-01-21 12:36:03
24107,49851,2020-06-24 17:24:56
5638,33984,2019-09-03 16:18:40
92069,27294,2019-06-23 22:49:19
643,38922,2019-10-04 09:53:48
25500,37210,2019-09-10 22:12:21
83125,25796,2020-01-30 20:28:32
25516,42696,2021-03-04 15:27:10
93562,4321,2020-12-31 08:28:56
78127,39698,2020-01-29 00:50:19
64334,1340,2019-12-29 02:41:37
32519,30602,2019-09-24 04:41:38
77901,10059,2021-03-05 13:33:12
85900,24614,2019-06-13 11:10:07
38392,18289,2019-12-20 02:23:37
74301,31195,2021-01-06 21:47:41
31020,28348,2019-06-10 17:19:36
86306,20893,2020-05-23 11:28:39
98291,47212,2020-07-03 18:54:52
51618,36414,2019-10-20 11:46:18
11902,35497,2020-09-19 16:29:27
32690,33843,2020-10-15 13:11:45
74829,30621,2020-05-05 09:17:13
42789,1552,2020-11-19 09:05:59
96565,28831,2020-06-26 10:24:19
49461,20290,2021-04-03 20:47:30
60188,12152,2020-04-09 04:52:17
36835,16340,2019-07-02 04:10:48
28507,48868,2019-06-13 03:31:30
52362,12485,2020-10-03 18:42:47
57165,19457,2019-08-25 04:33:08
14027,8710,2019-07-08 11:49:37
41693,43670,2019-05-12 08:24:03
47956,14852,2019-09-14 12:16:13
84808,37755,2020-04-16 04:51:09
42539,9521,2020-12-15 11:32:11
8266,26230,2020-10-31 10:55:52
47326,15946,2019-07-31 10:46:01
80179,40707,2021-01-16 11:14:58
26739,48615,2020-09-11 22:34:31
19090,24739,2020-12-21 04:51:50
18175,39032,2021-04-08 08:12:18
3535,18051,2020-12-10 05:10:53
8614,49448,2019-06-11 11:32:04
94338,46221,2021-04-18 04:18:47
72396,9153,2019-06-04 12:57:26
85039,30702,2020-09-16 03:45:10
34432,43604,2021-04-30 18:24:43
81425,9928,2021-04-03 06:03:28
69364,45298,2021-01-03 05:45:36
51903,16670,2020-01-07 06:21:26
98992,44902,2020-10-17 08:17:57
40271,12345,2020-12-31 14:22:18
9852,8097,2019-09-01 11:22:49
77301,9964,2020-02-17 13:25:45
50429,42799,2020-05-23 20:16:05
76767,2287,2021-02-13 00:47:26
37522,21191,2019-08-22 13:57:17
40178,33410,2020-10-17 06:12:38
72445,41101,2019-09-26 09:17:04
44926,12617,2021-01-05 01:05:03
94586,34424,2020-10-15 18:22:47
53250,36510,2019-11-21 09:42:08
6734,38074,2019-09-09 17:54:08
77035,44797,2020-11-30 00:50:06
80751,8738,2020-09-15 05:30:39
1031,22819,2021-01-02 18:22:38
41093,5552,2020-09-12 04:42:42
46111,21077,2019-08-22 21:28:16
65894,19835,2020-02-02 17:32:59
30506,14723,2021-03-09 09:42:31
84432,473,2021-01-13 15:56:17
97621,19463,2020-03-14 13:06:03
81189,8103,2019-10-30 04:34:22
77328,40152,2020-03-30 19:47:02
7212,45821,2020-11-17 14:48:08
13574,16918,2019-11-03 23:33:55
48937,47773,2019-05-25 05:41:49
48207,33019,2019-12-24 13:14:37
42692,4172,2020-10-24 13:28:14
30526,11185,2020-07-03 10:39:19
72369,12900,2019-09-24 02:52:09
81266,16705,2021-03-21 03:08:47
31600,41153,2019-08-06 20:15:51
29578,12702,2019-06-07 12:12:13
59640,37620,2020-07-19 08:27:43
86389,48100,2020-08-14 09:42:19
64334,9150,2021-04-16 11:04:24
28313,48308,2020-10-16 17:18:48
54369,37854,2019-10-31 17:05:33
79391,37578,2020-01-08 09:23:16
73271,9457,2020-12-27 14:25:03
27310,8761,2020-03-17 23:27:39
2987,11250,2019-12-27 06:17:25
60904,45901,2020-05-09 12:30:11
49886,47063,2020-12-29 23:54:39
57478,7495,2021-02-10 08:07:30
44337,36005,2020-09-08 21:26:34
18012,3919,2020-02-23 05:46:49
72173,45245,2020-05-16 00:04:28
54680,42860,2020-01-11 00:18:09
3165,13030,2020-04-26 01:18:46
52971,31556,2021-02-28 21:42:39
84775,3146,2019-08-13 20:47:51
11982,12710,2020-10-21 00:54:06
54056,39807,2019-08-27 14:40:46
66470,19939,2020-06-06 02:07:27
96853,19414,2020-06-30 20:09:13
62753,7353,2020-12-13 22:23:54
60568,1653,2019-11-06 13:58:28
32019,9290,2019-08-21 23:18:21
55546,20740,2020-06-20 13:40:00
4686,13711,2020-12-12 18:12:49
32870,32546,2021-01-26 09:31:11
47752,24876,2021-05-06 14:14:52
67237,17248,2020-02-04 18:39:21
13710,32305,2020-05-20 15:17:47
93951,23218,2019-12-30 10:29:02
71054,36313,2020-10-25 07:46:25
14676,34909,2020-09-26 05:36:24
30667,20421,2019-11-08 19:51:38
32275,884,2020-12-22 01:29:34
63581,34559,2021-03-13 22:50:28
91471,7375,2020-08-05 14:45:41
81864,8833,2020-04-22 05:04:39
91868,3545,2020-05-19 08:11:44
78106,23383,2021-03-04 16:23:08
23865,33307,2020-01-14 08:04:26
71453,15298,2021-04-01 02:15:57
78054,9502,2020-08-07 23:46:46
94544,43503,2019-09-17 05:45:23
53371,19835,2020-02-03 20:54:54
97211,28623,2020-08-09 10:27:22
25728,27425,2020-06-08 04:16:20
49991,15735,2019-08-17 01:45:09
71604,25281,2020-11-30 00:06:15
2467,12773,2019-06-14 10:38:51
40040,24842,2020-06-15 22:21:50
64127,28446,2021-04-04 01:50:20
58562,9564,2019-10-11 22:57:07
50921,17159,2021-04-09 18:32:33
45576,44633,2019-05-25 16:25:43
23383,12216,2020-10-16 17:30:00
81207,27885,2020-09-14 13:29:50
5998,38232,2020-09-07 09:21:40
95252,29593,2019-11-17 09:37:40
74383,19606,2020-05-25 11:57:00
36285,29198,2020-04-21 01:49:20
63078,21491,2020-10-14 19:42:23
37630,39706,2020-10-04 02:41:12
24108,13558,2019-08-14 00:44:33
11522,26159,2020-04-09 01:03:16
48314,14180,2020-05-20 02:46:51
16954,5113,2019-05-22 13:14:59
7542,6772,2021-01-04 23:15:39
74220,933,2020-04-02 01:10:51
98536,24695,2020-11-04 04:24:22
43643,43920,2020-07-15 14:58:14
59475,11038,2020-10-18 10:40:32
298,36215,2019-08-26 16:50:51
86207,30225,2020-12-08 03:14:12
16344,16256,2020-04-14 11:59:56
46149,14076,2020-07-13 22:09:23
43499,45387,2021-05-02 13:47:24
18138,47930,2021-01-21 21:16:47
17754,1595,2021-03-01 22:51:08
55422,8391,2020-11-29 12:56:06
88299,22798,2021-01-30 18:00:25
16529,38239,2019-07-30 11:17:41
4843,3984,2019-09-01 00:25:29
46923,38148,2020-04-25 12:42:31
8789,33840,2021-05-07 09:47:37
58692,1873,2020-03-15 13:47:49
55787,2610,2020-07-29 06:19:23
90574,4975,2021-04-17 10:05:45
58423,516,2021-01-25 06:24:52
81531,806,2019-10-26 07:00:51
81318,33513,2020-02-06 17:52:57
68826,15203,2019-12-20 10:15:29
78864,215,2020-04-02 10:34:20
98926,15264,2020-07-17 08:04:36
70388,7013,2021-01-04 01:04:56
93772,17850,2020-12-28 15:31:05
32453,33719,2019-05-16 13:46:39
87209,287,2019-09-12 01:38:34
13382,20451,2020-12-20 20:56:33
59900,14799,2019-08-08 01:24:52
36880,31193,2020-11-13 07:34:10
40751,46038,2019-05-24 17:20:18
31159,22001,2021-02-01 18:15:23
85659,4868,2021-03-25 22:47:50
26099,41883,2019-07-18 07:43:43
5527,48347,2021-02-09 05:10:12
64695,46391,2019-07-10 04:15:03
86150,25992,2020-07-09 19:28:55
70516,36511,2020-03-03 21:00:10
50556,16379,2019-07-03 20:15:14
52482,39940,2019-07-16 05:45:51
15169,40323,2021-03-22 06:37:16
52779,18685,2020-03-19 01:18:52
91117,5620,2020-07-11 20:56:51
89563,27045,2020-01-03 10:07:44
20995,17923,2021-01-10 10:34:33
78813,14230,2019-10-06 07:27:52
17813,11046,2019-07-26 18:30:33
13866,49490,2021-02-24 00:40:48
19859,895,2020-12-23 04:02:09
72733,38924,2021-03-26 10:06:30
97382,47706,2021-04-09 08:29:20
86577,38036,2019-09-08 20:47:59
30618,8953,2019-05-18 11:40:29
73030,25243,2020-07-31 23:05:15
87062,38050,2021-02-19 18:02:41
19328,33573,2021-01-15 04:04:07
29598,44606,2020-03-07 05:42:11
5983,12645,2020-09-19 00:51:59
21766,22743,2019-11-11 06:14:21
33286,28026,2019-05-16 06:08:45
56787,28216,2019-12-12 10:00:08
7081,39274,2019-06-28 06:13:33
52601,9320,2020-10-20 01:02:24
54597,4857,2019-07-26 05:12:02
41167,33551,2020-01-13 15:40:50
23275,25789,2019-12-20 14:29:18
9933,11804,2019-05-16 17:47:22
19518,43178,2020-08-04 03:06:37
66436,3760,2019-07-18 12:40:16
51494,31490,2020-02-21 09:03:12
86471,43032,2020-11-29 18:03:12
62918,16183,2020-01-13 06:46:49
39018,42551,2021-01-29 22:13:38
72770,39065,2019-08-17 11:31:28
40149,23659,2019-06-06 04:17:09
81219,42829,2020-09-18 05:34:45
47695,14801,2019-05-12 20:03:35
94873,32564,2020-08-08 00:52:24
71866,46435,2020-12-03 05:04:25
69871,41037,2021-05-01 08:28:43
34215,723,2020-06-14 12:28:23
24642,39136,2020-04-15 09:56:56
9372,38748,2020-08-10 22:11:57
72003,40812,2020-12-23 04:44:05
20285,45451,2020-06-25 12:28:06
38647,7398,2021-02-15 19:21:24
50796,49159,2020-03-01 14:11:15
88706,23320,2019-11-24 06:00:11
29802,30194,2019-06-27 12:24:27
76332,49850,2020-02-04 15:39:51
79393,8011,2020-10-27 19:08:46
64110,20228,2019-08-09 08:02:04
48819,30503,2021-04-16 20:26:04
13673,44238,2020-11-07 11:45:57
53716,26403,2020-07-22 20:37:14
92903,24645,2021-01-28 11:53:34
37446,35522,2020-02-29 20:33:41
69556,31301,2020-03-29 13:30:51
30420,27858,2021-03-25 06:00:31
7112,17382,2021-01-02 01:46:13
54011,10516,2020-04-23 05:19:25
5482,14371,2020-07-30 00:23:10
12697,22240,2020-10-09 12:37:36
10795,25009,2020-06-14 02:04:37
93693,14562,2019-05-18 03:55:07
4609,47152,2021-05-04 06:20:25
17007,21618,2019-08-04 10:45:08
72423,5737,2021-01-18 14:06:52
76021,40449,2021-03-17 01:10:53
83884,26158,2020-10-18 06:25:08
52205,24152,2020-11-16 02:38:59
35707,24137,2020-05-06 16:49:58
85047,45736,2019-06-13 11:42:07
42889,39566,2019-11-20 11:31:34
22040,18132,2019-08-09 16:07:21
57830,26055,2020-05-02 04:56:22
87657,16285,2019-06-16 06:45:40
91086,42865,2019-08-25 08:55:58
47196,8987,2020-01-15 04:33:33
52331,48213,2019-09-27 22:17:49
29981,23462,2020-11-03 18:40:03
49430,41176,2020-10-21 13:23:47
93250,24274,2020-01-11 04:33:58
54980,14943,2019-08-23 06:55:27
48170,5758,2019-05-14 14:26:33
43386,29226,2020-03-03 17:28:20
98336,47206,2019-10-18 19:23:15
34225,21091,2020-05-20 11:00:05
9294,12331,2021-04-28 00:45:04
50680,48590,2021-04-19 18:08:46
83640,45240,2020-12-10 02:32:45
43978,43817,2019-11-26 17:17:21
52581,40147,2019-09-23 02:25:32
90611,43378,2019-06-30 22:18:53
5160,5176,2019-06-21 03:54:53
67149,13987,2019-10-23 01:05:32
50027,9273,2020-12-07 17:44:40
61470,43061,2019-10-20 03:03:00
69087,35397,2020-12-12 03:10:28
80966,9033,2019-09-07 06:05:14
71027,16850,2021-02-08 03:57:21
55420,22967,2019-09-14 16:09:02
16968,11656,2021-03-16 21:41:35
65922,3682,2020-05-08 05:30:28
75089,23279,2021-02-21 07:24:35
57182,42485,2020-05-06 16:59:44
72309,38465,2021-03-23 08:16:45
83758,22580,2020-02-09 17:36:52
73251,27438,2020-11-02 04:30:27
94050,24597,2020-06-13 12:24:16
83739,37208,2020-10-17 13:00:18
98141,42993,2019-11-18 03:13:41
48668,12253,2021-04-04 02:11:37
89850,30822,2019-07-24 20:52:33
97564,27217,2020-04-17 16:49:28
61299,39215,2019-12-15 02:21:16
6248,19147,2020-09-15 09:37:40
84774,49351,2019-08-25 02:07:45
17818,36652,2019-05-21 10:47:34
89072,21442,2019-10-19 01:28:35
45270,831,2020-02-13 16:11:28
86571,1083,2019-07-01 14:41:45
68952,22380,2019-08-20 13:27:33
44004,37591,2019-06-03 04:04:20
